name,id,sign,comment
Cawabanga,185572083,全世界无产者，联合起来！,新宝岛的时代将会结束，影 流 之 主的时代就要来临
账号已注销,476892929,,4000w都没事怎么就封我
莫扎特的萨列里,65653533,玩了好几年b站，懒得刚想起来转正的我,影流大军来刺探敌情，还有一段距离才能追上
像我这样的最多活两集,8432647,这个人不懒！但不知道写什么好,不知道 舞蹈区最后的霸主 究竟是新宝岛，还是影流之主[小电视_笑]
蓝梅一盅酒,473069333,逸,同志们我尽力了，举报了几百个自萌弹幕，但我估计成效不大，毕竟今天国庆节，这种呕呕行为值得全体包庇。
炸天帮第一扳手,262320711,,播放量高是有原因的，毕竟人家漏的也是多[doge][doge][doge]
饭尽不中举,110838548,B站某不知名UP(滑稽),说实话，动作整齐，配合一致，完全1没有瑕疵可挑。而且踩点
甲壳狂人,25161781,,约 定 的 梦 幻 岛（迫真）
ドリル-,74428602,i will，i did not,我觉得那个光膀子的贼像纳豆奶奶
兄弟你们不对劲啊,669360957,,不会2022年还有人看吧[吃瓜]
修改昵称需要消耗点赞,2061477089,我是伞兵                                                                  ,"《全站排行榜 最高  第 三 名 》
我仍未知道当年排行榜都是些什么神仙[doge]"
爷帅了十几年,354769456,,刚刚看完阿波连同学，阿波连和来堂在跳新宝岛，哈哈哈笑死我了，特意来回顾一下经典。
阿泙,383283913,,不会有人2022年了还在看吧[doge]
朽木的维伽,481185341,有游戏要啥公路车啊(,天天刷多少万多少万贺电的多少沾点
JOTARO3,110759155,你所热爱的，就是你的生活,搬运视频成镇站之宝，自制鬼畜被踩下来，坏时代，来临力（悲）
词典CD_,80836585,低能力低产up,陈睿那没事了，小众圈子的东西大众化变成这个鬼样，为了赚钱不择手段
X-ROSE-X,329287438,,我猜你现在肯定看了这么多视频肯定又来到了这个视频，并且看了看评论，点击了最新的评论。看到了我这个评论而且你还帅气的点了个赞[doge]
原生态电灯泡,73734229,μ’s+Aqours+虹咲+Liella=1！,"自2021.3.29以来的统计（第52天）
2021.3.29  8：44 9426.7w
2021.3.30  9：10 9432.3w 增涨5.6w
2021.3.31  8：44 9438.5w 增涨6.2w
2021.4.1  8：40  9444.8w  增涨6.3w
2021.4.2  8：23   9452.1w 增涨7.3w
2021.4.3  8：27   9463.4w 增涨11.3w
2021.4.4  9：45   9477.6w 增涨14.2w
2021.4.5  8：46   9487.5w 增涨9.9w
2021.4.6  8：37   9494w   增涨6.5w
2021.4.7  8：36   9500.4w 增涨6.4w
2021.4.8  9：09   9506.6w 增涨6.2w
2021.4.9  8：58   9513.6w 增涨7.0w
2021.4.10 8：46  9523w    增涨9.4w
2021.4.11 8：51  9532.9w  增涨9.9w
2021.4.12 8：27  9538.4w  增涨5.5w
2021.4.13 8：47  9544.4w  增涨6w
2021.4.14 8：43  9551w    增涨6.6w
2021.4.15 8：40  9556.9w  增涨5.9w
2021.4.16 9：21  9563.4w  增涨6.5w
2021.4.17 9：34  9572.4w  增涨9w
2021.4.18看直播入迷而忘记统计了（）
2021.4.19 8：45  9584.3w   增涨11.9w
2021.4.20 8：53  9588.7w   增涨4.4w
2021.4.21 8：31  9592.5w   增涨3.8w
2021.4.22 8：44  9596.5w   增涨4w
2021.4.23 10：18 9602.3w   增涨5.8w
2021.4.24 9：40  9608.7w   增涨6.4w
2021.4.25 9：19  9612.9w   增涨4.2w
2021.4.26 9：00  9616.7w   增涨3.8w
2021.4.27由于备考没有统计
2021.4.28 8：42  9625.3w   增涨8.6w"
宗利-,475928055,，,在弹幕里面刷一亿助攻的，我都看不了其他有趣的弹幕了，感觉好多有趣的弹幕都被挤掉了
猫猫小汤XiaoTang,650258944,"喵～
小汤粉丝群：958040072
猫之城UID：108753
原神UID：195667569
QQ：3164348809
","朋友们好啊我是浑元形意太极门掌门人马报国。
刚才有个朋友问我马老师发生什么事了，我说怎么回事，给我发了一几张截图，我一看！嗷！原来是昨天，有两个年轻人，三十多岁，一个体重，九十多公斤，一个体重八十多公斤，他们说，唉…有一个说是我在健身房练功颈椎练坏了，马老师你能不能教教我浑元功法，矮…帮助治疗一下，我的颈椎病。我说可以。我说你在健身房练死劲儿，不好用，他不服气。我说小朋友：你两个手来找我一个手指头，他找不动。他说你这也没用。我说我这个有用，这是化劲儿，传统功夫是讲化劲儿的四两拨千金。二百多斤的英国大力士，动我不动我这一个手指头。啊…哈！他非和我试试，我说可以。诶…我一说的啪就站起来了，很快啊！然后上来就是一个左正蹬一个右边腿一个左刺拳，我全部防区防出去了啊防出去以后自然是传统功夫你点到为止右拳放到他鼻子上没打他，我笑一下准备收拳，由这时间，欸传统功夫的点到为止他已经输了，如果这一拳发力，一拳就把他鼻子打骨折了，放在鼻子上没有打他，他也承认，我先打到他面部。他不知道拳放在他鼻子上，他承认我先打到他面部，啊，我收拳的时间不打了，他突然袭击左刺拳来打我脸，啊，我大意了啊，没有闪，矮…他的左拳给我眼，啊，右眼，蹭了一下，但没关系啊！他也说，啊他截图也说了，两分多钟以后，当时流眼泪了，捂着眼，我说停停。然后两分钟钟以后，两分多钟以后诶就好了，我说小伙子你不讲武德你不懂，我说马老师对不对不起，我不懂规矩。啊，我是…他说他是乱打的，他可不是乱打的啊，蹬蹬边腿左刺拳，训练有素，后来他说他练过三四年泰拳，啊，看来是有备而来！这两个年轻人不讲武德，来骗，来偷袭，我六十九岁的老同志，这好吗？这不好，我劝这位年轻人好自为之，好好反思，以后不要再犯这样的聪明，小聪明，啊，呃…武林要以和为贵，要讲武德，不要搞窝里斗，谢谢朋友们！"
许憨憨_,367448928,"愿你我从不缺乏开始的勇气
归来时满心惊喜，不负付出",我把手机会震动的点了个赞，但是我现在想知道为啥我的手机不会震动，我也想要震动啊[喜极而泣]
查了ip还不违法的鸽子,283755959,那个在qq里发嘤嘤嘤的，我看到你了,小鬼宝岛
新世纪D,117154830,citrus赛高,原版新宝岛估计一千万都冲不过。时代的眼泪。
松冈绫音-,315467064,已有的事，后必再有。已行的事，后必再行。,不是这有什么好争的，不懂你们的脑回路
A-wile,473848314,,up的话都置顶了，还有一些xxs在念诗之王那里引战，这就是播放量第一？爱了爱了。
快乐温蒂,274957187,玩方舟，原神，mc，战双，王者荣耀。是个温蒂厨,拜托，在这里刷武汉加油有什么意义，只会招黑，请在合适的视频刷合适的弹幕
羽FREIHEIT,12491010,啊616说的道理,"一、新宝岛原版在本站删除了十多次，几乎次次播放都破百万，油管已经破亿
二、猛男版是病毒式的宣传，在刚开始inm梗大手子都后悔给这个视频点赞，没想到自己玩的空格屑梗会被逸民当圣经语录看待，到处复制粘贴，他们十分后悔把这个二次创作带火了
三、多多可怜鱼韵乐队吧，遭受了银梦梗的迫害，又受到了逸民的迫害"
蟹籽酱虾球,326377455,"""I'll check in tomorrow if I don't wake up dead""","不如把标题改了，直接改成猛男跳舞
新宝岛原版现在实在风评被害
坏时代，已经来了(悲)"
格林channel,102768847,我的英文名叫作Green（也可以叫我格林），17岁。是一名中立派，兴趣爱好是关注社会底层人士生活，研究世界近代史和哲学。,评论区人均玩梗带师，鱼韵乐队厨落泪
夜空幻想曲,4794499,,总有人觉得猛男版是原版。。。时代变了反客为主了。
星之旅人莉贝特,29610092,八云紫厨 玩玩小游戏 飞机已淡坑,注意！这不是原版舞蹈！原版av63958417，出自鱼韵乐队，比这个视频早几年，并且这个视频跳的是加减乘除舞，只是被作者剪辑了一下而已。可惜原版由于版权问题被B站不断下架，曾经的百万播放都莫得了。（先辈萌，复制罢）（悲）
雷鸟o,22970938,蛤,求求各位p小将了，这个视频是以“新宝岛”的音乐和“加减乘除舞”拼凑出来的再创作作品，不要再在原版视频下面刷“猛男版”“没内味”了好吗，真的影响观看，属实弟弟行为，这种行为先不说原创不原创的问题，这是基本的尊重都没有。
碧丽彼丽市男科医院,240881402, 上单不相信爱情,告诉你们一个彩蛋，连续按点赞十六下，就会冒出一个奇怪的东西哟（⌒▽⌒）
肄业雨,170125971,好汉的手，请给我西内的欧,"新宝岛十二式总结：
六神无主
自取其辱
上下打点
左右互搏
荷官发牌
仙人指路
狗熊蹭树
宴请八方
梅开二度
一睹芳容
光翼展开
鱼儿出水"
Gamer-Huck,21103402,臭打游戏的,dssq 一堆跟风小鬼都开始叫这个原版力，，，
光年Official,26370042,拉邦双推，sif已退坑，活跃于邦邦 邦邦群：1023696065,"真就是猛男小鬼生产基地
某些人去原版底下说没有灵魂，宁又懂什么事新宝岛的灵魂了  坏时代，来临力"
耗子china,96886605,欢迎加入QQ群:976445823，  一起愉快的猫车吧。,举报了一堆刷人名小学生  然后官方提升我操作我太频繁   我休息一下等一下继续回来举报，刷人名的是真的憨批
FigB_yan,33650948,随便搬搬，没有群,我从这个主c的脸看到了普京，黄磊，张国荣，李荣浩
一生一世1314,5292829,,还别说  跳得真的特别整齐  比一些偶像团体都整齐
花老师教你拉野屎,438343842,"看评论不按时间排序真的很重要 (╯°Д°)╯︵ ┻━┻
",是看不见那里的置顶吗，别招黑好吧，讲点弹幕礼仪，刷点有意思的[跪了]正常粉丝有脑子的都会听好吧[撇嘴]
乱斗小陈,2006223038,你很勇哦,不会有人凌晨还在这看新宝岛吧[doge]
Dannko,68329532,这个人帅死了，什么都不想写。,我之前说EDG夺冠了我会在学校穿jk跳这个舞（我是男的）[笑哭][笑哭]
饿饿饿次元,700385488,,看了某人的舞蹈后又萌发了看一遍的想法
色Ge,456191900,,点赞过1000 去重庆解放碑广场跳新宝岛（反正各位B友们也不会看到我）[OK][doge]
隔壁小阿东,252086812,,没人了吧，五百赞直接模仿新宝岛[doge]
爱吃糖的吉吉,510055839,原神玩家，音游Phigros玩家,@至络 你是怎么把我的同一条评论赞两次的[藏狐]
蚂蚁鸭蚂蚁,388192227,,就我一个让某点赞区up主引来的吗[脱单doge]
冰炽白,509516377,白毛，老婆！金发碧眼永远的xp！,@至络   害搁这儿翻呢[妙啊][妙啊]兄弟你是有多闲
l薛定谔的猫I,91497357,河边的梓,这就是超越了过去播放量榜首极乐净土的视频，这就是B站
染柒攴,175744418,这个人已经懒到连简介都不想写了,彦祖，你点开时间排序干什么呢[doge]
Bookpainter,305833495,无聊中，有图片嵌字需求请加QQ3447813513,"有话直说  ！ 
 
 
 
 
 
   
 
 
 
 
  
给我点个赞，谢谢爹[doge]"
湮懿Tyz,37976358,,格局小的还在一亿合影，格局大的人早就开始两亿助攻了[doge][doge]
新华社,473837611,我是稳中带皮皮中有稳稳得一皮的鲜花舍。本社专营各种新闻报道，欢迎各位选购。,[热词系列_仙人指路]
s1yiting,174993730,,这将是B站第一个一亿播放量的视频吗？
御坂66666666号,628234439,,虽然我不知道其他视频1亿播放量up主会有多少收益，但本视频up主因为是转载，没有收益，所以我能想象到up主的心在滴血[doge][doge][doge][滑稽][滑稽]
崇永冻宫子,409261525,友善一点，你又不吃亏。,一亿助攻这类的全举报一遍，[热词系列_害]把之前的优质弹幕全挤掉了，搞得跟发个这个弹幕就能多涨一次播放量一样[无语]，要发就发评论里呗，真的是入站考试怎么考的，哦现在好像xxs用脚都能考进来[吃瓜]
三冠王的小迷弟,351742573,本来想提醒你天冷要加衣，可是妈的，等了一周都是大晴天。,弹幕全是一亿助攻了。。。。
塞恩斯被迫选择沉默,518047901,我下线了,建议弹幕少刷一点“一亿助攻”，很久以前的新宝岛弹幕都是神句，但是没意义的东西刷的太多了弹幕好像也没了，我是不知道B站的弹幕规则啦，但是弹幕池满了肯定不会删掉最新的而是抵掉老弹幕，所以还是少刷吧[思考]（个人意见，不喜勿喷）
原生态电灯泡,73734229,μ’s+Aqours+虹咲+Liella=1！,"自2021.3.29以来的统计（第41天）
2021.3.29  8：44 9426.7w
2021.3.30  9：10 9432.3w 增涨5.6w
2021.3.31  8：44 9438.5w 增涨6.2w
2021.4.1  8：40  9444.8w  增涨6.3w
2021.4.2  8：23   9452.1w 增涨7.3w
2021.4.3  8：27   9463.4w 增涨11.3w
2021.4.4  9：45   9477.6w 增涨14.2w
2021.4.5  8：46   9487.5w 增涨9.9w
2021.4.6  8：37   9494w   增涨6.5w
2021.4.7  8：36   9500.4w 增涨6.4w
2021.4.8  9：09   9506.6w 增涨6.2w
2021.4.9  8：58   9513.6w 增涨7.0w
2021.4.10 8：46  9523w    增涨9.4w
2021.4.11 8：51  9532.9w  增涨9.9w
2021.4.12 8：27  9538.4w  增涨5.5w
2021.4.13 8：47  9544.4w  增涨6w
2021.4.14 8：43  9551w    增涨6.6w
2021.4.15 8：40  9556.9w  增涨5.9w
2021.4.16 9：21  9563.4w  增涨6.5w
2021.4.17 9：34  9572.4w  增涨9w
2021.4.18看直播入迷而忘记统计了（）
2021.4.19 8：45  9584.3w   增涨11.9w
2021.4.20 8：53  9588.7w   增涨4.4w
2021.4.21 8：31  9592.5w   增涨3.8w
2021.4.22 8：44  9596.5w   增涨4w
2021.4.23 10：18 9602.3w   增涨5.8w
2021.4.24 9：40  9608.7w   增涨6.4w
2021.4.25 9：19  9612.9w   增涨4.2w
2021.4.26 9：00  9616.7w   增涨3.8w
2021.4.27由于备考没有统计
2021.4.28 8：42  9625.3w   增涨8.6w"
璎花Eika,450603653,若是你所期望，必定会得到强烈的回应,时长正好一分半，有哪个番剧考虑一下拿来当OP么[doge]
etuos,610567979,一坨是,唉，所有的有时代记忆的弹幕全都没了，别再助攻了[热词系列_我哭了]
从未有过的青瓜炖蛋,447335328,,唉，所有的有时代记忆的弹幕全都没了，别再助攻了[捂脸]
学术垃圾本体,53112250,"眼界决定境界，格局决定结局
",啥时候过亿啊[doge][doge]
原生态电灯泡,73734229,μ’s+Aqours+虹咲+Liella=1！,"自2021.3.29以来的统计（第23天）
2021.3.29  8：44 9426.7w
2021.3.30  9：10 9432.3w 增涨5.6w
2021.3.31  8：44 9438.5w 增涨6.2w
2021.4.1  8：40  9444.8w  增涨6.3w
2021.4.2  8：23   9452.1w 增涨7.3w
2021.4.3  8：27   9463.4w 增涨11.3w
2021.4.4  9：45   9477.6w 增涨14.2w
2021.4.5  8：46   9487.5w 增涨9.9w
2021.4.6  8：37   9494w   增涨6.5w
2021.4.7  8：36   9500.4w 增涨6.4w
2021.4.8  9：09   9506.6w 增涨6.2w
2021.4.9  8：58   9513.6w 增涨7.0w
2021.4.10 8：46  9523w    增涨9.4w
2021.4.11 8：51  9532.9w  增涨9.9w
2021.4.12 8：27  9538.4w  增涨5.5w
2021.4.13 8：47  9544.4w  增涨6w
2021.4.14 8：43  9551w    增涨6.6w
2021.4.15 8：40  9556.9w  增涨5.9w
2021.4.16 9：21  9563.4w  增涨6.5w
2021.4.17 9：34  9572.4w  增涨9w
看直播入迷而忘记统计了（）
2021.4.19 8：45  9584.3w   增涨11.9w
2021.4.20 8：53  9588.7w   增涨4.4w
2021.4.21 8：31  9592.5w   增涨3.8w
每日平均增涨7.24w
峰值14.2w（2021.4.4）
谷值3.8w（2021.4.21）"
因昵称违规而修改的人,32379029,中出乐队主唱/吉他手,各位把收藏都取消，收藏之后再看不增加播放量[妙啊]
名字不要这么长就像我,84507877,,这东西还是在19年的高考前发的，就离谱[doge]
幻想TOT,439517742,涡趣，这里居然能写东西（,"快1亿播放量了！[热词系列_知识增加]
可能即将成为B站第一个破亿播放量视频！"
心怡的少年,440910040,,这么热度高的才最高第三，第一第二是什么样的[疑惑]
b站面包,262431734,,这种现象总感觉不太好，一些远古的弹幕都被挤掉了。。
Babel-第四象限,206170154,Lapis lazuli在月亮上呐,兄弟们啊虽然一亿播放量是很厉害，但是别在弹幕刷啊……把之前的一些弹幕都挤没了
神泽千都留,280432506,已经燃尽了,看视频就看呗，发一亿助攻的是什么心态[辣眼睛] 以前好多有趣的弹幕都没了
御坂18364号,255207867,随缘更新,"【全站播放Top30】【210317期】
今日动向：
BV1j4411W7F7 播放较昨日增加6.1万，排在第1位
BV1bW411n7fY 播放较昨日增加2.9万，排在第2位
BV1Qt411T7VS 播放较昨日增加3.8万，排在第3位
BV1JE411V765 由第25位上升至第24位

值得关注：
BV19K411M7L8 播放较昨日增加4.7万，达到2892.9万，尚未上榜
BV1qt411j7fV 播放较昨日增加4.4万，达到5835.0万，排在第4位

本榜不含番剧、综艺等10P以上视频以及拜年纪、跨年晚会，以下仅列举Top10，11~30、往期排名、排名规则参见→cv10064075
数据记录时间：2021-03-17 00:01

【Top10】
001 播放 93221095  1P BV1j4411W7F7
002 播放 77622881  1P BV1bW411n7fY
003 播放 77332816  1P BV1Qt411T7VS
004 播放 58349849  1P BV1qt411j7fV
005 播放 54093441  2P BV1NZ4y1j7nw
006 播放 47929808  1P BV1GW411g7mc
007 播放 45335493  1P BV1Sx411T7QQ
008 播放 43855442  1P BV1Us411d71V
009 播放 43108775  1P BV1pi4y147tQ
010 播放 40258706  1P BV1hs411Q7zf"
沫黎羽,174539645,吾乃沫羽是也,咱只有一个想法，那就是助攻出b站第一个上亿的视频，咱没赶上第一个百万，第一个千万，但是这个不能错过
御坂18364号,255207867,随缘更新,"【全站播放Top30】【210315期】
今日动向：
BV1j4411W7F7 播放较昨日增加11.4万，排在第1位
BV1bW411n7fY 播放较昨日增加4.0万，排在第2位
BV1Qt411T7VS 播放较昨日增加5.4万，排在第3位

值得关注：
BV19K411M7L8 播放较昨日增加7.5万，达到2884.1万，尚未上榜
BV1qt411j7fV 播放较昨日增加6.8万，达到5827.1万，排在第4位

本周部分增长较快的视频：
BV1j4411W7F7 播放较上周增加57.7万，达到9310.7万，排在第1位
BV19K411M7L8 播放较上周增加38.6万，达到2884.1万，尚未上榜
BV1qt411j7fV 播放较上周增加35.2万，达到5827.1万，排在第4位
BV1yt4y1Q7SS 播放较上周增加31.1万，达到3921.8万，排在第12位
BV1Qt411T7VS 播放较上周增加29.1万，达到7726.5万，排在第3位

本榜不含番剧、综艺等10P以上视频以及拜年纪、跨年晚会，以下仅列举Top10，11~30、往期排名、排名规则参见→cv10064075
数据记录时间：2021-03-15 01:25

【Top10】
001 播放 93106819  1P BV1j4411W7F7
002 播放 77568486  1P BV1bW411n7fY
003 播放 77264796  1P BV1Qt411T7VS
004 播放 58270758  1P BV1qt411j7fV
005 播放 54059414  2P BV1NZ4y1j7nw
006 播放 47887332  1P BV1GW411g7mc
007 播放 45308571  1P BV1Sx411T7QQ
008 播放 43827417  1P BV1Us411d71V
009 播放 43056211  1P BV1pi4y147tQ
010 播放 40242411  1P BV1hs411Q7zf"
鸭索233,412720171,！！！！！,这个视频可能会成为bilibili有史以来第一个单刷到一亿的视频
昂昂弦,353283109,阿巴阿巴阿巴阿巴,闲在家里没事做? 不如在这一亿助攻，周围人都在做，而且还没人骂你[嗑瓜子]
急救包嘿嘿,1320144295,喜欢特摄作品。,今天我生日
基恩gene,291951685,哎呀,在？为什么点开按时间？[doge]
八秒鍾的記憶,475331582,鹅鹅鹅鹅,每天一遍，争取早日一亿
传呼_,408038318,这是一个普通的地球人，这个人玩音游和明日之后,弹幕别刷一亿助攻，很烦的，以前的弹幕刷没了
御坂18364号,255207867,随缘更新,"【全站播放Top30】【210216期】
今日动向：
BV1j4411W7F7 播放较昨日增加16.0万，继续保持在第1位
BV1bW411n7fY 播放较昨日增加7.6万，继续保持在第2位
BV1Qt411T7VS 播放较昨日增加5.3万，继续保持在第3位

值得关注：
BV19K411M7L8 播放较昨日增加11.3万
BV1LJ411W7Bo 播放较昨日增加10.9万

本榜不含番剧、综艺等，以下仅列举Top10，11~30、往期排名、排名规则参见→cv9552603
数据记录时间：2021-02-16 00:00

【Top10】
001 播放 90037123 BV1j4411W7F7
002 播放 76330093 BV1bW411n7fY
003 播放 76155605 BV1Qt411T7VS
004 播放 56433769 BV1qt411j7fV
005 播放 53466六40 BV1NZ4y1j7nw
006 播放 47244430 BV1GW411g7mc
007 播放 44710489 BV1Sx411T7QQ
008 播放 43036476 BV1Us411d71V
009 播放 42112989 BV1pi4y147tQ
010 播放 39764490 BV1hs411Q7zf"
账号已注销,357736198,,b站首个单项过亿视频
幻想师9120,363817474,,全站播放量最高的视频是转载的[笑哭]，要是自制的话恐怕少说都挣了几十万了
up下次一定,619842697,原批看什么都像，就看塞尔达不像,新宝岛一亿播放必上热搜[doge]
是哲学拯救我,529285,大地母亲忽悠着你,怎么又顶上来了
轶枫想睡觉,389291757,"这里轶枫，请多指教！
不定期更新明日方舟视频！",让我们期待一下2021年5月28日会不会破一亿播放量[doge]
缪尔赛思不上岛不改名,32346713,bilibili不知名游戏区up主,今年看的最多的视频[笑哭]
缪尔赛思不上岛不改名,32346713,bilibili不知名游戏区up主,今年看的最多的视频[笑哭]
云丶yun,18117496,,当个带预言家2月底破亿[热词系列_可以]
你妈喊你来看正能量,33316731,,我主页还蛮大的，玩累了就直接睡觉，没关系的[doge]
御坂262号,454420144,这里是御坂美琴第262号克隆体，按自己的意识随缘更新，do，御坂如此的说道。,经历了多个时代变迁，依然热度不减，这，就是我们的新宝岛！！！[热词系列_吹爆][热词系列_镇站之宝]
bili_523775397,523775397,就这就这就这？????,预测b站第一个1亿播放短视频
_Irin依凛_,522241483,>ω<    大号https://space.bilibili.com/522443873,按这个速度，再过一个月直接破亿[吃瓜]
木筱然0fficial,335252931,悄悄看我首页？抓住你了！？？？？,希望春节前破亿[doge]
烈焰大骑士,386335764,什么时候更新？UP主有钱买腰带再说,可和影流之主共争一个亿[妙啊][妙啊]
一榛子酱一,1324098,喵呜,物业敲门到底是哪个鬼才第一个想出来的，笑死我了[笑哭]
bili_379212265,379212265,,上了亿不要忘了叫我
山藍拭藍衫,11214103,家，風能進，雨能進，未經允許不能進；國王不能進，大白可以進。,昨天参加朋友婚礼，他们居然跳这个……一桌的大爷大妈没感觉，我叼着一根菜差点笑疯了[笑哭]
折纸zerotwo,11211406,无辜的街灯守候明天,这舞蹈水平确实秒杀哔站大部分舞蹈区up了。特别是仙人指路那一招，那个动作的张力，绝对不是一般的舞者能够达到的感觉。
天山千里雪-,382030862,,弹幕才是精华，还是比较喜欢去年的弹幕，今年味儿没那么重了[妙啊]
找个小姐姐当媳妇吖,450540371,,现在的弹幕看着好难受啊，没以前那种感觉了[辣眼睛][辣眼睛][辣眼睛]
Darriusy,401788228,,估计是b站第一个破亿的视频了[歪嘴]
无法成为热评,22819167,咦？我上热评了？,今天的舞蹈区top1[疑惑][疑惑][疑惑][疑惑]
-恋爱小行星-,92088993,未来であなたを待っています。,"恐龙妈妈提笔忘字
买菜又不懂
便宜点 便宜点 便宜点
你的哟东
牛奶 咖喱 土豆 豌豆 梨 西瓜 咸蛋
便宜点 便宜点 便宜点
你还拿土豆 七毛钱一袋哟"
SH痛殇,107673144,透明,籽岷挖矿笑死我了
古贝春经济法,473637237,,"四方摆阵，众神归位，猛男炫舞
双臂架刀，走步挥爪，扭胯击拳
仙人指路，扭如长蛇，众神退散
一神独舞，忘我旋转，宴请四方
身若扶摇，踉跄整发，张牙舞爪
挥臂扭胯，飘转迷离，一进一出
神若醉酒，大展光翼，舞若泥鳅
众神炫舞，一神独秀，一舞惊人
无人不迷，此舞何名，加减乘除"
咱就是喜欢看美女,35653897,莫西,骂博爱也是nt好吧？什么意思哦
我还不想当社畜啊,171800839,"梦的阶位高于现实









说说而已，还是得接受现实",之前那些成语弹幕全没了？咋回事？[惊讶]
泡芙晨,256723467,这个人不懒,弹幕真的是太恶心了，还一亿助攻，还没看见破亿还早着呢，还在镇店之宝里面刷别的up主中国boy啊，一个视频不算啥，居然还在念诗之王里面刷。日期考古什么的见怪不怪，生怕别人不知道你在看[微笑]
可期zzZ,22336740,备战23国省考，早日上岸,"刷助力的nt真的多,真会给你家up招黑"
bili星天,544632406,,刷助攻真的对观感很不好，都把中间的弹幕挤掉了。
尼古拉斯白嫖怪一世,392608000,是个碳基生物,我来完成1亿播放量任务了[热词系列_知识增加]
为什么要取ld,510840535,保持理性思考,宅舞区第一在宅舞区里找不到，反而在鬼畜区找到了[无语]
兄贵SMD,23314516,仅售888，暗金崭新龙狙带回家,这个视频究竟造出来多少个猛男小鬼呢
雨后清霁,454711221,,严良带我来到这里
简直就是好笑,2265488,,严良到底是为什么会的
梦屿孤独相伴_i,353130358,初二鸽子一只，社恐，不出一起的话不会露脸的,这才一年不到播放量六千多万
bili_18597,18597,此号已自我送塔，心累了，是时候休息一下了。,在此之前新宝岛原版的粉丝也就是鱼粉极其反感inm方面的迫害，京骑加速新宝岛dssq更是如此。现在此视频一出鱼粉已经和inm共同联合对坑大量低龄化的猛男新宝岛小鬼。@果厨果厨果，这盛世你可能都没想到吧。
合金蛋头人,26730391,,"自己摸~
我哭来一起摸~
我哭来一起摸哎把裤拿拉开一起摸
奥！
恐龙妈妈提笔忘字来揩油裤脱~
便宜点便宜点便宜点
你来拿裤头~
牛奶 咖啡 土豆 豌豆 梨 西瓜 咸蛋
便宜点便宜点便宜点
你来拿裤头~
克妹揩一打油"
知名dj棉fa糖,163950590,伊丽莎白鼠？不存在的,我寻思现在的黑哥抬棺和刚开始的新宝岛一模一样。。。流行梗又要换代了。。。
赤豆与昆布,23254064,null,小鬼制造机
期盼着盼盼,60351917,鼓点随着心脏上学,发一些调侃弹幕还说的过去，发时间刷节日的是来找存在感吗？要分清楚场合！
火影忍者手游香焦君,355823750,焰,你们竟然知道今天是清明节，那怎么还点开这个充满欢乐的宅舞视频，在这里默个哀？你们和那群bv考古的有什么区别？
塞外丶飛龍,406083100,最高A27记录员 C牌邦邦,这个视频这个星期破6000万我就倒立拉稀
崩坏公主琪亚娜,348970140,我会烧尽这片黑夜，让光芒照向远方.,只是加减乘除舞而已，这里给一些刚刚进来的人扫个盲
纯扑的梦想家,513828084,,Up可能万万没想到自已随便发的视频竟然成了b站播放量第一的视频。
住在四楼的某怪大叔,296566867,大叔能有什么坏心思呢，只是想要一个女朋友,我现在来，还有赞给我吗？[doge]
踏雪丶离歌i,478293501,人生当苦无妨，良人当归即好,梗 小 鬼 制 造 机
御坂18552号,473013596,是~这样吗？,"影流之主和新宝岛每一天播放量比较（以23点45分为统计时）
24日影流之主4932.8万 新宝岛5318万
25日影流之主4949.4万 较上日增16.6万 新宝岛5329.2万 较上日增11.2万
26日影流之主4969.7万 增20.3万 新宝岛5341.7万 增12.5万
27日影流之主4990.9万 增21.2万 新宝岛5354.2万 增12.5万
28日影流之主5011.7万 增20.8万 新宝岛5366.1万 增11.9万
如果一天影流之主比新宝岛多增9万，大概4月中旬超过新宝岛，大约在5800万播放量交汇
如果以一天增20万来算还差250天过亿，大约在今年11上中旬破亿，也将成为破站11年以来首个破亿视频
（目前最高播放是念诗之王5406.7万播放量）
复制"
郝嘘郝嘘,168844242,这个人还没想好写什么,你们可能不知道5千多万是个什么概念，我经常说当年陈刀仔能用20块赢到3千7百万，我新宝岛从加减乘除到超越改革春风，不是问题，我们一般用两个字形容这种人：猛男[doge]
academista,293340454,精赵狂喜,此作已成为新时代小鬼战胜老人的一次里程碑，各位大人时代真的变了，老人们就退下吧
草之物语,249105519,,当这个视频的播放量超过念诗之王的时候，便是b站又一个新纪元的开始
日常摸鱼的柯林先生,75617368,出货不利拉莫人,这个世界上本来没有知道新宝岛的人，或者说看的人多了，便没了知道新宝岛的人
千代鸢折纸,60946585,介个银懒死了，什么都没有写~,说到底，那些ky的是真的烦，还是希望少点这种人，这几天弹幕全是武汉加油，科比走好，这种弹幕有多烦相信各位深有体会
不知名大鲨鱼Y,101654291,只会拉黑的fw请离我远一点,我傻了，屏蔽了武汉加油，又有科比去世
长春长春长,406350893,,我真的佛了，一个和武汉不相关视频也搁这刷武汉加油，脑子有泡
-镭G-,31190178,....,武汉风评被害
96n4skrr,3792320,专嗑甜粮嘎嘎嘎,小兔 不愧是你
晓燕swk,24475798,null,一群小鬼连这个视频的原出处都不知道就跑到新宝岛评论刷猛男版，坏时代，来临了（一般路人饼干）
晓燕swk,24475798,null,一群小鬼连这个视频的原出处都不知道就跑到新宝岛评论刷猛男版，坏时代，来临了（一般路人饼干）
