name,id,sign,comment
可乐っ加冰,100015823,"62284
8023824
2846976

18729751386",怎么弹幕里一堆刷日期的鸡佬[小电视_汗]
あなたの恋人守心,19938502,yu,做为我是听过最666的鬼畜
哥丶枫叶,236732242,www我,感谢白鼠让我认识了鬼畜这个东西，从此深陷其中 不能自拔 无法忘却 。。。。
鱼林一,248561868,,我清明来扫一次墓，白鼠你为什么还不更新？
bili_14423469,14423469,人丑就要多读书_(:з」∠)_,耶耶耶？！
暮云篠釋,85838265,既然都看到了麻烦给个关注呗，谢谢啦~,元首再也搞不了Billy了
房彬,2683997,祝你今天快乐。,学校广播站的，想把这首经典鬼畜送给全校的师生。
艾伦噎噎噎嗝儿,22978014,闭麦者,"先♂王创业未半而中道崩殂， 今天下♂邪蕉当道， 哲学疲弊， 此危急存亡之秋也。 然哲学♂之臣不懈于内， van様之士忘身于外者， 盖追先王之殊♂遇， 欲效于幻想乡也。 诚宜开张圣听， 以光先♂王♂遗德，怒涛♂男魂， 恢弘哲学♂之息， 以传哲学之路也
                                                   王之♂信徒


2013开学，马航失踪了
2014开学，天津爆炸了
2015开学，台湾地震了
2016开学，宝强离婚了
2017开学，九寨沟地震了
2018开学，比利王死了
开学害人不浅啊


小时候，

哲学是一块小小的屏幕，

我在这一头，

木吉在那一头。

长大后，

哲学是一句小小的FA♂Q，

我在这头，

VAN在那头。

后来啊，

哲学是一场热辣的舞蹈，

我在这一头，

香蕉君在那一头。

而现在，

哲学是一座矮矮的坟墓，

我在外头，

王，在里头。（转载）


木吉鬼步今又响♂
转身不见比利王♂
森之妖精随风去♂
世间再无幻想乡♂"
粟栗0_0,18373152,,“木吉鬼步今又响，党的大树在成长。奈何王已随风去，世间再无幻想乡。”R.I.P.
松柏长青M,44120810,不忘初心！正在闭关修炼，更新随缘，关注需谨慎，当你很久没看见我，就说明我可能不在了，勿念,入坑作（卧槽还有人看）
永不落幕的天使琴音,14677451,在下的自我感动能否博君一笑呢？,考古的队员们注意了！第三个热评，是一个跨越了两年的成功预言[小电视_吃惊]
乌鸦不嚼口香糖,37948543,,终于33333是我的了
徐xma,262338875,,为什么我闺蜜下面尝起来有我男朋友牛奶的味道，在线等，挺急的。
蓝桥Jantzen,37434099,特摄，动漫，游戏，翻唱爱好者,记得这个视频刚出的时候，我们几个班上的基佬，天天在那唱。
半抹残妆女,30623727,利威尔,今天数学考试，满脑子都是王司徒没有丁丁→_→
心明勿须言,40101659,此心光明，亦复何言,自古弹幕留不住，评论才能留人间
横公儵,31632506,不知几人乘月归 ,整改过后再无满屏的我需要碰撞[热词系列_泪目]
CNmentalomega,475291131,为了全世界心灵的净化，服从尤里的意志,我第一个收藏的视频 现在都5级了 怀念
希希小松饼,21218284,我不管我不管我就是清纯乖巧小甜甜！,看了这个鬼畜才入的站 转眼我已经六级了[大哭]好怀念前几年的阿b[tv_皱眉]
风抒烟雨,1961804157,,说实话，我觉得比新宝岛好看多了。可惜没太多人看了，现在。[嫌弃][大哭][原神_哼]
いっぽうつうこう丿,494389722,一个路过的特摄厨罢了，你给我记好了,说吧，你开时间顺序做什么[脱单doge]
帕萨里,327854331,可爱的疯子,开头还是初中，结尾已经是大学了。[微笑]
努力提升自己的笑匠,171479584,,我初中时看到这个简直是捡到了宝，暑假无聊看到了b站的简介就下了b站，对我的三观的扶正有着绝大的作用，不过现在在看b站反而对我的三观有着绝大的冲击，可能我不看知乎微博等吧，这么多年过来b站早已物是人非，这里已经没有以前的快乐了，只有这些老视频能带来不少的慰藉，让我觉得怀旧也是一种快乐，一种有点孤独的快乐。
爱打边路的小皮卡,455010431,1324,B站再也不是那个小破站了，唉
UP主的落雨胺,500955110,,现在还有100+人就离谱！[热词系列_知识增加]
夏青夏熙夏恋慕,98624872,回忆没有幸福，只有遗憾。,高一的时候同学给我看了这个视频，当时乐了一整天。于是被拉入了B站这个大坑。现在都大三了，物是人非，时光啊。唉
轻音永不毕业uwhdj,594573304,,果然，b站15年是巅峰，18年以后b站就不是b站了
ClearandClaire,85764502,,哈哈哈初中的时候全文背诵[给心心][给心心][给心心]现在都上大学了
绝望的刘空,1023453697,你好,永远都有人系列[doge]
蓝色的鱼QAQ,349702439,,《第一次做鬼畜》[doge]
大山猛くん,22888986,普通35P,入站那会就只为了看鬼畜[tv_白眼]
最美不过流星,484792437,这个人很神秘，什么都没有写,我来回顾经典了[打call][打call][打call]
伏地苟,49369073,你真懒，什么都看不到,这个是后来又重制了后面那一段吗，我记得原本好像是战地的语音还是什么来着。
韭菜盒子233,13436499,"长期接稿哦
照片宠物手绘板绘",不知道为什么，前奏一响直接泪目了，上次看还是初中，现在已经大学了
Ceron1,15320153,谨言慎行,"怀旧也没啥用，时代趋势罢了。
说来惭愧，2015年国庆入站还是通过百度化学吧某个帖子的一个链接（10492，五位数小鬼就是在下了）吸引来的，就我的印象而言，2015年到2017年的b站顶流是音乐区（音乐区拔剑吧这话也好久没出现过了），自b站扩大受众面后音乐区式微，生活区异军突起，然后就没有然后了。。或许现在一些人不知道bilibili周刊原来是在网页端播放器顶部横幅宣传的...也就是2018年秋冬季改网页端布局的时候给去掉了（说实话当时确实不适应，现在看惯了也就那样）
翻了翻收藏夹，这个视频是2015-12-14收藏的，当时的我还是个初三的小鬼，现在马上都大三了，时间过得真快啊哈哈哈"
杨枝甘露加点糖,197717325,Vote Trump out!,"2021年前来报道。。。
过去的一年见了太多，也经历了太多太多
疫情宅家陪伴我的除了鬼畜区就是鬼畜素材区了
五年以后回来看白鼠的鬼畜也还是那么的熟悉，那么的怀念
毕竟就是为了在白鼠的视频发弹幕而答题成为正式会员的啊
谢谢白鼠将我领进b站，也祝愿鬼畜区与小破站越来越好！"
Hagupiiiiit,67952099,Love  is  love,再听一遍就退站了，bilibili再见
托林的急娃娃,18180662,只画画,考古!!!现在没有这会的味道，毕竟时代在变，只能希望以后鬼畜区能变得更好吧。还有哲♂学被限流太难受了，唉，当年也算b站的一大宝藏啊[热词系列_泪目]
萌新山藥,23288698,我刚开通了QQ空间，快来踩踩吧。,后面那段枪声怎么给改了T T爷青结……得有几年没听了，我却还记得当初的旋律！！！（从小学看到EXO的鬼畜到现在大一，也算是看着白鼠的视频长大了2333）
是保持沉默,312755375,甜甜的东西总是让人开心,2021了，还有人嘛
阿梓今天吃什么,1879767,小孩梓和嘉心糖的完美结合捏,战地那块换源了真的好不爽啊，只能靠记忆回忆以前了
郁玖拾,181061036,"衡水高中党
一月回一次家",第一次来b站看的就是这个视频，白鼠很有才华，看的也是原版，很怀念满屏“枪声为号，嗝声为令”“我需要碰撞”可惜从上次b站整改下架过一次，不止黑喂狗包括很多的优秀作品都被迫修改了一遍，2021年了，感谢所有辛苦付出的up主，我再次刷一次“欢迎回家”还有赞吗
鹿茸没饭吃,348459772,这个人很不神秘，所以不用写,你们猜我把“梦开始的地方”屏蔽之后怎么样了，没弹幕了（夸张了）[doge]
彼此莫,59909373,"想做大佬的腿部挂件

21年9月 陆军 有缘再见",前奏听着听着就莫名的想哭，两年了阿，时间过得真快。
V恋恋V,36336683,_(:з」∠)_,当年看的时候还是有战地4的那个版本，晚自习课间在班上传疯了，先是我被朋友安利，然后我和我同桌看中毒了，然后很快班上的人几乎都看中毒了，后来几个星期都是搞搞比利搞搞比利搞大林的，魔怔了都[笑哭]
vanFa哈哈,352876738,                    ,鬼畜的最初的那份激动，还在吗？[tv_难过]
我长的像个人,390026241,分享一些有趣的东西,搜新人进来的我？？？
柒夏Linda,75914522,酒逢知己千杯少，话不投机半句多,刷为灾区祈福的就是ky吧
诗仙咖啡233,80455520,,为九寨沟祈福
第一律者奥托,89018990,凡事 不平凡,up主有人盗你视频，爱奇艺的，那人ID叫AE特效教程
星空6365,358257471,乐乐乐乐乐乐乐乐乐乐,记得18年入站的时候贼喜欢看鬼畜  我也是因为鬼畜喜欢上B站的[打call]
Z龙的傳人,24532988,热爱生活，积极向上。,好不夸张的说，伊丽莎白鼠的鬼畜就是B站特色
爱拿黑卡跑路的DD,485003597,,这个时候应该没人了吧？
IceCamel_Z,363900262,常年游荡在V家圈周围的吃沙的咸鱼。。。好想做些什么哇哇啊！,"有些新人可能刚来B站，还不懂得弹幕礼仪的传统，所以这个视频有兴趣可以再补补
http://www.bilibili.com/video/av709780/

1、不要轻易提及其他up主
2、不要用弹幕去档字幕
3、杜绝毫无意义的刷屏
4、杜绝太过主观评价
5、不要用弹幕与人辩论和争吵
6、不要发一般人看不懂的外语
7、杜绝剧透
8、杜绝无意义低俗空耳
9、不要在弹幕提及个人信息
10、尽量避免长篇大论(科普除外)
11、不要在弹幕问无脑问题

虽然人人都有言论自由，但是公共空间请大家尽量维护良好的观影环境
支持点个赞
这是其他人的评论，复制过来希望大家看到。希望大家可以穿下去，以提高弹幕质量"
BoyandtheBeast,43866054,No fear no more,卧槽我真的开头直接泪目。我从b站一个小萌新变成b站五级。当年入站看的视频，如今物是人非[大哭][大哭]
戗风吃蜡条,34935783,biubiu biu ,六年之前我入站的时候还是个在评论区畅所欲言的小萌新    那个时候都没有吵架的   怀念
starlikesky,14484777,,一去不复返的鬼畜全盛时期
Ryui,31831423,我并不羡慕。,一年年的 发现鬼畜区的大佬已经渐渐消失了 也没那种味道了 点开排行榜越看越不适合我了 我并不喜欢大天威龙那种类型的东西 可能年纪慢慢大了 所以闲暇时光慢慢从鬼畜区到生活区去了
blengbleng,162252879,唯我超电磁炮永世长存,别发日期了！！！
依宇丶,239324585,幸,“b站就算倒闭也不会变味的”
新昵称要六个币,44243749,能不能单推鱼菇?,都0202年了还有刷时间?弹幕礼仪都白学了?
哎哟喂丶幻仙,434217386,,都已经5年了啊，当时还是个5年级的小学生，现在都高一了，时间不留人啊
呵呵五十度,22238142,,这是不是改过了 我记着以前还有战地的一段语音呢[疑惑]？？？
冷漩-LX,164632634,请不要输入新的个性签名,今天是2020年6月9号，年初的疫情让高三学生离高考还有不到一个月，我是一名高一的学生，离我们高考还有两个365天，现在再来看黑喂狗，希望我们每天都能快乐，高考加油！世界加油！黑喂狗！
高冷浮夸,35980438,是少前up，希望视频能给大家带来快乐w，时不时大量更新,当时那个时期真是神作百出啊[tv_点赞]
香猪--,425262744,别看了别看了,我是15年听到这个鬼畜，然后入站了，可是我的五级号没了[大哭][大哭]。希望b站可以变回以前那样，pxj爬爬爬
针的不是新人哒,504644380,,以前都弹幕都是23333，现在要么是哈哈哈要么是考古[大哭][捂脸]
浪宇不是鱼,85918142,新的一年，新的开始，直接冲冲冲。,还是1415年老鬼畜好看阿，1718年的鬼畜也有好多好看的，现在的鬼畜说实话没啥好看的[蛆音娘_扶额][蛆音娘_扶额][蛆音娘_扶额][蛆音娘_扶额]
稻叶乌冬面,323699824,,求你们别刷考古了，弹幕礼仪不知道吗。记得当年和朋友看的时候一起笑的站不起来，鬼知道看了多少遍。隔了很久今天来看才发现改版了，虽然还是熟悉的旋律但是非但没笑出来还泪目了。你们在弹幕里刷考古会把以前的弹幕顶掉知道吗，非要找存在感干什么。
河中老兽,359756379,派大星也需要爱,"全b站最喜欢的作品，入站之作。
最早看的鬼畜，记得当时的我的不知道什么是鬼畜，但却在这个视频中体会到了那种不需要理由，发自内心的快乐，之后就爱上了这种视频形式，那是我正好刚上高中，繁重的学业下，我习惯了用一个个鬼畜来排解压力，释放自己，为了更方便的看鬼畜，我找到了b站，当时的我没有关于up主的观念，更没有关注谁这种想法，但白鼠真的是我第一个记住的up主，因为鬼畜，我从麻木自闭的状态开始变得沙雕并且爱笑，开始有了一群好基友，开始学会开玩笑，开始试着让自己变得更有趣，开始在同学中变得与众不同…………回想，鬼畜真的是对我有太大的影响啊，现在我上大学一年了，曾经的激情早已被丰衣足食的安然现状埋没，那些过去一起傻开心，一起看鬼畜的朋友，虽然还保持联系，却也开始各奔前程，互相走向了不同的人生轨迹。好几个曾经的好友，现在再聊天居然完全聊不到一个点上，一脸尴尬。曾经可以看上一夜鬼畜，还笑的合不拢嘴的我，也开始颓废的刷抖音，企图用游戏和各种各样的小视频填满我空虚的时间，活脱脱的恶臭大学生模板。过去对生活的态度都被抛之脑后。今天无意见看到了这个鬼畜，发现自己尽然都没有关注白鼠，也许，我还有机会吧，放下浮躁，专心沉浸到视频中，希望我可以在里面找的曾经的快乐，也希望现实的我可以找回那份过去的激情，重新开始吧。"
玖咕咕i,66972225,这个人成分很复杂，什么都有看~,我第一个鬼畜视频啊，当初还不知道鬼畜是什么，同学叫我直接搜我就去了优酷看到了黑喂狗，然后我就入了b站，天天逛鬼畜区，怀念[大哭]
柴郡柴郡喔,160040300,aimer,现在的鬼畜那都是啥啊？根本没有以前内味
周口店分店,291118422,,谁是从这里入坑鬼畜的，站出来让我康康[滑稽]
总计100万人,21491018,,现在看的时候有点伤感
S-21大酒店服务员,510048940,"Remove Pol Pot,Cambodia strong",现在老视频都变成古遗迹还是许愿池，一群人一直刷考古和许愿[翻白眼]
海洋该取什么昵称呢,402568581,再见各位 这个号不用了,弹幕里说武汉加油什么心理的宁什么心理？我谔谔
Demod官人,387462867,渡鸦之宴.,满屏武汉加油唉，把以前的弹幕大部分挤掉了。刷武汉加油的能不能去相关视频发？
Ailku-sefavi,115068934,一个大部分区都能看到的up,青春啊！[滑稽][doge]
切格-D-瓦拉,437771711,山贼王，我当定了！,在视频里面刷武汉加油的真的恶心，弹幕礼仪呢？[呆]
八二年的喜汁郎,12104183,耶！,为什么现在一个鬼畜视频都要刷武汉加油。武汉是该加油，但是请在相关视频里面加油好吧。我看鬼畜就是想逃避现实，不要再让我想起因为一个XX吃野味导致全国疫情害得我只能在家刷B站鬼畜消磨时光的事情了好吗？[捂脸]
历史守护者,302487948,往事皆为历史。记住历史，留住英雄。记住英雄，守住精神,我觉得弹幕刷日期的可以去死了[嫌弃]
早茶饼干,518713,,看了50多分钟，觉得一般
Zip智者乐水,19708788,口..口,这首鬼畜贯穿了我整个大学生活，和室友们每天日常一刷。现在快毕业了，每每重温这首《黑喂狗》，就想起和室友哥们儿们一起唠嗑打趣聊鬼畜的的日常。唉，莫名想哭T T
圣地NPK,44927970,"『奇迹』与『希望』的信徒。
不会讲故事的人。
鱼。",笑着笑着就哭了，过了好多年了.....
滑稽-小电视,71593249,~%?&amp;hellip;;# *&amp;rsquo;☆&amp;℃$︿★? ,进入B站时看见的第一个鬼畜啊！新年到，那我就在这祝各位鸡年大吉吧！
安子青,38610813,现在醒来或许才是梦,看着弹幕说什么“窝窝头时代前来考古”“明学时代前来考古”的人，我想说的是：白鼠时代，回家看看
_han涵涵涵,43780054,,希望大家多支持此作品
泰伽奥特曼,181046678,我皇太孙只想过平静的生活,你们刷保佑的有什么用？自己不好好努力争取考高分来这刷保佑？
我用真心换真情,59971622,如果让你从新来过，你会不会爱我～,一群hape弹幕刷jb成绩都是小学生 初中生？能不能爬？弹幕网站被你们刷成成绩墙表白墙？
子君不会梦到haya学姐,169830344,下次露营，是什么时候呢,全是祈福弹幕真的很影响观看体验啊，转发锦鲤已经不能满足你们了么？
哔哩哔哩131313,11229552,还要再哭多少回 才能不伤悲,在弹幕里刷考试的，我祝你们都不过，这就叫KY吧，什么视频都有你们，真的很恶心。这和往飞机发动机里投硬币祈福的大爷大妈差不多了吧，虽然可以屏蔽，但优质弹幕全被你们挤没了，乱带节奏，真怀念当初15年的弹幕。这届弹幕不太行
二次元的中科院物理所,407045223,没错，在下中科院物理所，请多指教。,十周年打卡[喜欢]
InfectedMushroom,384478834,偶尔，很活跃,一群小鬼刷保佑，口区
_Nikola-Kovac_,324693889,,tm要爆炸啦，小心友军火箭炮。把上铺内裤压住，干掉你ya的狙击手，wc你***，我jj中单了汪汪汪***，友军*****。打得漂亮，泄了一身，小心友军机枪手，快食我大雕，不不行不行啦。快停火。傻x打得是友军。我向你大爷，前冲，我需要碰撞！！！
通辽大陆北方网友,8351591,,没发现重制前我还在疑惑为什么芦苇爆头会出现在那么早的视频里…………
清梦丶夜刀,40641144,一起来玩吧(=^.^=),"骗子***


为什么有人点赞数是-1？！
听说点两次就是-1，你们快拿我试试！"
零赫兹w,18872141,LLer(四团推)/邦邦人/南北组激推/长颈鹿/笛子/战姬众/菜の音游人,今天国庆，到10月3号超过2333赞我就翻唱，反正这么多评论没人看到我的，而且三天2333这个目标看来也挺难达到的w
北方工业,17166037,,白鼠是被狮子上怀孕了吗，好久没出来了，坐月子也不要忘记鬼畜啊
Aoloeox,17454400,啦啦啦！啦啦啦！我是卖萌的小行家~~~,改了也好，鼠命要紧[小电视_发愁]
贝法世界第一可爱,288571880,,元首走好，愿天堂没有斯坦那
战地医生丶齐格勒,33891661,没有未来的未来，不是我想要的未来,元首一路走好
omg取个名字真难,241340169,,之前白鼠有发过一段声明说要改那段我需要碰撞啊啊啊啊啊啊最经典的那一段啊
零Hui,59471567,每天都很困,2.35卢本伟为啥会出现？那时候不是卢本伟不是还没开挂吗 吃鸡都没有啊。
靖惟SAMA,224788330,我不道啊,想把b站所有孤儿拽出来揍一顿[小电视_好怒啊]
黑手党-Mafia,358651407,是入关还是入棺 我劝各位pxj先别急着和我对线 想明白再过来 懂？,举报弹幕的那个孤 儿你还活着吗（￣▽￣）
七年雪,5774646,赤道以北，gakki最美。,"场景：食堂
时间:深夜

老大爷：对不起白鼠,我实在忍受不了对你的爱意了啊，此时此刻，我要把你……
白鼠:不，不可以，我早已爱上了他，我已经把一切给了他，我不可以背叛他。
老大爷:也就是说你已经……(惊愕)
白鼠:是的…我不是第一次了。(泣)
老大爷：那又如何，即使你不是处子之身，我也依然……
白鼠：不用说了，我是爱着他的。
老大爷：可我在你的眼睛里看出来的只有悲伤。
………静默………
白鼠扑入老大爷怀里哭泣
白鼠:呐，呐，我看起来会不幸吗?我只是想得到他的爱而已，为什么，为什么就……(大哭)
老大爷：不用说了，有我在，他没有爱给你，但是我的爱永远在你身边，我不会再让你哭泣。(说完吻上了白鼠的双唇，白鼠也紧紧抱住了老大爷)
爱在火热的双唇中升华、绽放，没有蚕丝被，没有象牙床，只有冰冷的桌子和老大爷炽热的旺旺火腿肠，他们在身与灵
的紧密相连下，羽化成仙"
鲤白不白,393321798,yeah.,2年前我人生中的第一个鬼畜（￣▽￣）
夜雨闻铃肠断音,388478046,,"TMD要爆炸了
小心友军火箭弹
把上铺内裤压住
干掉你丫狙击手
我我曹你***
友军*****
打的漂亮
泄了身
嘿，快食我大雕
不，不行
ctmd快停火
**打的是友军
我向你大爷前冲
我需要碰撞！

原版可以搜QQ音乐《黑喂狗》然后点mv"
珈乐今天是酷盖,23527054,我是得过且过的黄嘉琪,白鼠啊!我是食堂二楼给你加饭的大爷，就是那个开学时你要一碗饭我非要给你一盆饭的那个大爷。我盗了你这位朋友的qq才能和你聊天。你大一刚来的时候就对你有了不良想法了，后来，你的身影一直萦绕在我的脑海里，我明白，我好像真的爱上你了。能给大爷我一次机会吗，我爱你，我也不怕被你空间的人看到，性别，年龄都不是问题，给我个机会好吗?以后到大爷窗口打饭不要钱，你要不信我对你的爱，我再盗一个号重复一遍
嘿_萨你忒他,36035514,呱～,话说那段战地的rap换个图像，黑屏也行啊，也过不了么？没了那段真的不舒服
海底游的Lyn,12835930,芜～,第一！！！！（感觉自己好蠢）
Arris丶,319071891,这个人勤快死了，所以没有写签名,发布日期2015年为什么会有芦苇啊。。。有没有小伙伴解释一下[小电视_困惑]
萌王利姆露ii,360445785,新人up主，多多关照鸭~\(≧▽≦)/~,"短笛大王喵帕斯：“给我随便找一个曲子！我要吹不出来这个曲子算我输    — —”
诸葛亮：“这世上没有老夫我不会弹得曲子，呵哈哈哈啊~”
德国BOY：“嘿， My friend！me的 B box已经练的出神入化，向各位请教！”
王司徒：“尔等为何都这么秀！啊！啊！啊啊啊唔啊~（扶我起来...我还能秀一波..）”"
宝宝家的四月,34828330,,2022.8.20还有人一起看吗？
舊鹽應,26152647,,"场景：食堂
时间:深夜

老大爷：对不起白鼠,我实在忍受不了对你的爱意了啊，此时此刻，我要把你……
白鼠:不，不可以，我早已爱上了他，我已经把一切给了他，我不可以背叛他。
老大爷:也就是说你已经……(惊愕)
白鼠:是的…我不是第一次了。(泣)
老大爷：那又如何，即使你不是处子之身，我也依然……
白鼠：不用说了，我是爱着他的。
老大爷：可我在你的眼睛里看出来的只有悲伤。
………静默………
白鼠扑入老大爷怀里哭泣
白鼠:呐，呐，我看起来会不幸吗?我只是想得到他的爱而已，为什么，为什么就……(大哭)
老大爷：不用说了，有我在，他没有爱给你，但是我的爱永远在你身边，我不会再让你哭泣。(说完吻上了白鼠的双唇，白鼠也紧紧抱住了老大爷)
爱在火热的双唇中升华、绽放，没有蚕丝被，没有象牙床，只有冰冷的桌子和老大爷炽热的**，他们在身与灵
的紧密相连下，羽化成仙"
天才美少女四幺柒,33780564,我来的时候江水很平,来让这个鬼畜成为白鼠的下个千万吧！刚见证千万的papi酱
白狼战鬼但是褪色者,108861207,犹豫，就会败北.剑圣，掏枪白给,入站看的第一个鬼畜作品，怀念（/TДT)/（/TДT)/
龙村大宝贝,351372593,这个人很神秘，但他写了什么，CFM资深玩家,来自2022年穿越！当初因为鬼畜入b站，中间停玩了一段时间，7年后还是觉得白鼠的神作无法超越，因为现在的鬼畜实在是没有当年那味了所以只能回顾老鬼畜了[笑哭][笑哭]
星之彩__,23315458,只愿一切安好,"白鼠啊!我还是食堂二楼给你加饭的大爷，就是那个开学时你要一碗饭我非要给你一盆饭的那个大爷。我盗了你这位朋友的qq才能和你聊天。你大一刚来的时候就对你有了不良想法了，后来，你的身影一直萦绕在我的脑海里，我明白，我好像真的爱上你了。能给大爷我一次机会吗，我爱你，我也不怕被你空间的人看到，性别，年龄都不是问题，给我个机会好吗?以后到大爷窗口打饭不要钱，你要不信我对你的爱，我再盗一个号重复一遍
老大爷：对不起白鼠,我实在忍受不了对你的爱意了啊，此时此刻，我要把你……
白鼠:不，不可以，我早已爱上了他，我已经把一切给了他，我不可以背叛他。
老大爷:也就是说你已经……(惊愕)
白鼠:是的…我不是第一次了。(泣)
老大爷：那又如何，即使你不是处子之身，我也依然……
白鼠：不用说了，我是爱着他的。
老大爷：可我在你的眼睛里看出来的只有悲伤。
………静默………
白鼠扑入老大爷怀里哭泣
白鼠:呐，呐，我看起来会不幸吗?我只是想得到他的爱而已，为什么，为什么就……(大哭)
老大爷：不用说了，有我在，他没有爱给你，但是我的爱永远在你身边，我不会再让你哭泣。(说完吻上了白鼠的双唇，白鼠也紧紧抱住了老大爷)
爱在火热的双唇中升华、绽放，没有蚕丝被，没有象牙床，只有冰冷的桌子和老大爷炽热的**，他们在身与灵
的紧密相连下，羽化成仙"
龙虾小盐焗四点零,16391355,今天月亮真好...原来是这个意思吗,唉，鬼畜已经变成了仅供凭吊的遗址了啊，现在的b站，和其他软件又有什么区别呢
风之月下,379388090,迈出up的第一步!,2022年来考古
保护最好的只因,499409399,逸一时，误一世，逸久逸久罢以零,感觉现在的鬼畜水平都比以前下降了不少，22年来看15年的视频，感觉还是那么有意思。不管怎么说，还是希望B站跟鬼畜区越来越好[给心心]
兴趣使然的某用户,436012957,别太放肆，没什么用,说起来你们可能不信，这个视频是我第一次知道哔哩哔哩的原因，当时是在另一个软件看到的，笑了一晚上
胡桃不是Tao,448526909,非著名往生堂堂主 隔壁同名,2022 8.1，9.50分，21人在线[doge]
真阿磊,122661622,,发一条评论，等几年后再回来找找
Canary雀,129297791,备战高考中…,战地的那部分被和谐了..
木易呸高兴了,1990233655,,自动播放放到了这个，这是我印象中看过的第一个鬼畜视频，当初在QQ空间上看到的，后来再也没找到过，直接仿佛回到了从前，[热词系列_泪目]
Einema,21090492,为何周围的同龄男生如此幼稚不成熟,没有战地4就没有灵魂
某不知名的阿文,22434897,不要温和地走进那个良夜。,今天再来看一遍但是中间战地4那段怎么没了。。。
银河系第九分队大队长,36989019,,"我去，七年了啊！
居然还有14人与我在2:05这么晚的时间看这个，真是经典啊[doge]"
牧雨星辰,491859401,我要森rua和泥岩！,2022年7月15日凌晨1：52前来考古
西局5033牌热得快,437791682,"71号卧底
",怀念啊[大哭][大哭]
肝欧豪,327215266,希望接下来的视频都可以破千,还在看的集合
彩虹屑屑星,38391489,哈哈哈哈哈哈哈哈哈哈哈,打开视频，关闭声音，打开网易云，搜索黑喂狗，音画同步。仿佛听到了原版。
萧瑟的星辰,7672791,,视频改过了[笑哭]原版更好看
永雏那啥子憨憨,230219891,随意发些我所热爱的生活捏,现在回来刷这期视频的不是五六级就是冲蜀黍把号冲没了换号来的吧[大哭]
霞羽猫mew,354057712,"粉丝群：912183774
一只特别喜欢二次元的猫耳娘（）
你的关注就是up前进的动力
你的三连就是up主坚持下去的理由",我都不记得上一次看是多少年前了 那时候我还是第一次用b站 此up也是我第一个关注的鬼畜up 现在2022了 发现播放量还在继续涨 挺惊讶的
咸鱼变质了,693974688,你瞅啥,七年前的视频，岁月真是把杀猪刀……
迷一de残念君,13447792,这不也挺好的嘛,狮子对白鼠说：你猜猜我的口袋里有几块糖？ 白鼠说：猜对了你给我吃吗？狮子点点头：嗯，猜对了两块都给你！ 白鼠咽了咽口水说：我猜五块！然后，狮子笑着把糖放到白鼠手里，说：我还欠你三块。——这不是低智商的笑话，而是，因为爱你，所以允许了你的小贪心。 白鼠兴奋的吃了这两块加大量安眠药的糖，昏死过去了。然后被狮子日了………………………………………………………………………………………………………………………………………………………第二天，狮子对白鼠说：“给，昨天欠你的三块糖”。白鼠说：“我不要了，糖吃多了屁股疼……
笑天偶尔的神,521632897,,7年了，这个视频的热度不减当年阿[doge][嗑瓜子][doge]
会说话的堡垒,9302566,大家一起来哔哔呀~,看到改动的地方很感触，不禁感叹，鬼畜作者，永不为奴
快乐孑孓鳗,188811090,反正也没人看到我，做自己就好了,时代变了，泪目
白蓦岁,198666816,别看我了，看书吧，你还有很多事情要做，不是吗？,高中的时候看的 当时班里面好多同学都喜欢鬼畜，班里面都多媒体经常看番和鬼畜，可惜那个高中生活回不去了，很美好啊，以前我哥跟我说过我一定会感叹这段时间的 当时想着不可能，现在想想果然啊，好怀念啊。回不到那些年了
TEDGD_,341052094,,爱上学习的怎么上不去了
如果没有学校,50875374,,这么多年了，我还没6级[笑哭]
琉璃冠冕,35102334,蔷薇破碎时，如血的艳丽,看着看着就突然哭出来了，这是我们的青春啊
久岛鸥offical,49860297,玩原神导致你这样的？,令人感叹
秋目贵志,242168257,这个人不神秘。,"为什么白鼠的投稿里找不到黑喂狗了QAQ
高考前最后一次重温啦"
yzendd,32280868,,我告诉大家为什么要改，那个游戏讲的是中国侵略美国然后被反围攻了上海，有强烈的中国威胁论 不和谐
逝水往忆,12905241,,2022年5.30号回来考古，请各位考古人员进行点赞入队[doge][doge][doge]
薛定谔的魣,25754248,,为了白鼠！他不会永远失踪，正如所说：四欠不散！少一个都不行。顶上去，让白鼠看见！(▔□▔)/
雨夜林潇,32265677,万物皆虚，万事皆允。耕耘黑暗，服侍光明。凛冬将至，草木皆兵。冥冥之中，希望来临。,？？？是不是改了一部分啊，中间的bf4rap没了(仅剩我需要碰撞)
某个不知名的瓜,286120936,MetricSubs 平时发点LTT的推,看到这个视频 初中生活就自己飘在脑子里了 感慨万分
skyfsk,396696363,小的时候，不把他当人，大了以后，也当不了人,典中典，怀念曾经的b站唯一的鬼畜区和鬼畜素材区，5000w纪念
苏落不是受,227665903,,第一次看的时候还没有注册
云潝,249597782,搬运工,需要原版的看投的稿
走神的Shff,131281217,这个家伙贼懒，什么也莫得留下,为什么看不到修改过的视频……只有原版……是因为我缓存过么
西伯利亚硬鲈鱼,125985593,查理除了冲浪什么都会,找不到两年前的激情了，那段我在别的软件上找到了但。。算了我先把没投的币给投上去
哎现在连个名字都没法取了,255250144,想安安静静过自己的生活,当初一个同学发这个视频给我，让我知道了这个小破站，从此一发不可收拾，再也回不了头了。不后悔！
