name,id,sign,comment
-掩耳盗铃儿响叮当-,1412969907,,"5336W人看了一遍×
53360人看了1000遍√"
几乎哪都能看见的老檀,53272010,力拔山河 灵魂沸腾 我的岩浆要…诶？停一下，麻烦停一下，这台词不对啊？poppy，你怎么鬼鬼祟祟的？是你吗？是你换了我的台本吗？回答我！喂！,可以觉得不好看，但说这个配不上播放量的，我只针对某些人，还是回去看你们的影流之主和新宝岛吧（单纯骂小鬼，无贬低作品的意思）
我脸好白,3626768,放心，我是男生????,哈哈哈哈UP可以针对《让子弹飞》《一步之遥》《邪不压正》三部曲各来一首，保证牛的一比
阿拉斯加松,4203001,加速更新中~周日中午更新  合作wx:yihanxueli,高能部分联想到绝命毒师的国外鬼畜，高，实在是高！[tv_点赞]
lo-se_interest,432237260,,"前几天上生物课 刚学到遗传与变异 生物老师给我们把姜文兄弟两的照片放出来 但大部分人都不知道姜文是谁 我认出来后管不住自己的嘴 
大声喊了句：“姜文！鹅城太平了” 然后全班人惊诧的看着我 就在我觉得特别尴尬的时候 我们生物老师也激动的大喊一声：“敢杀我的马！” 然后我高兴了一节课感觉自己找到了知音[星星眼]"
cucn琉羽,96288935,cucn102,"枪在手跟我走！

杀资本，抢高楼！"
-丹殊-,7406998,,省流：张麻子一共说了8次TMD[doge]
#NAME?,1754891252,我很聪明，因为他们都叫我大聪明。,2级号是一种可爱的…直说吧，给我赞[doge]
卡卡承恩,170952976,,黄四郎不仅是财阀还是门阀，而且是不死之身，黄四郎的存在就是要榨干穷鬼的油水还要让穷鬼说自己好，只要黄四郎存在必然两极分化，必然矛盾重重，必然覆灭，却几乎依然可以死灰复燃，起死回生的黄四郎！也就只有张牧之在的27年里黄四郎无法起死回生，在那27年里，穷鬼们在五千年的长河里第一次当家做主……
我们的设计日记,103220225,求知若饥，虚心若愚。,"下次有人诬陷你吃了两碗粉
你要把他眼珠子挖出来吞进肚子
让他看看到底有几碗[doge]"
DrunkForDream,33199080,青山沐雨祈芬风，情出林露欣芳岚。,我想了很久想不出为什么这个视频这么火，直到N刷后，想起来这才是小破站最早的模样。[打call]
_风花雪月不肯等人,48730070,虽千万人吾往矣,#肖战连夜马走康城上任县长却惨遭胡万鬼魂偷袭#
花落_最高疯,452485877,一个电音，游戏新人UP主，每周分享电音和游戏录播，希望为大家带来快乐,"可能分析晚了点，但是还是听出了作者对此作的音效部分的用心：
第一阶段：0：00~1：15
张麻子进鹅城当县长进而与黄四郎矛盾激化，闹钟滴答声作为倒计时，一直到第一次对决开始，加入掌声丰富节奏，最后用“枪在手跟我杀四郎”开始第一次对决。
第二阶段：1：15~1：47
音效加入了枪击声和子弹上膛声将气氛变得紧张，开始第一次对决，同时托出了黄四郎和张麻子的对决过程，用“敢杀我的马！”激化矛盾，进入最终对决
第三阶段：1：47~2：15
直接在底声中加入house，让整个配乐变得贼high，同时对应了剧情中的最终对决，以张麻子为强势地位，质问（其实就是嘲讽）黄四郎，最后黄四郎落败下风，说出“我杀我自己”结束对决
final：2：15~2：25
黄四郎在碉楼上“我杀我自己”，完美结束故事。
结束语：结尾强调了整个剧情中一直藏在暗线的项羽刘邦，指出了项羽刘邦最后的结局，不仅对应原剧情中的张麻子赴宴，也是对张麻子黄四郎结局的写照。
（本分析中的“剧情中”均指鬼畜作品自己提出来的剧情）"
美利坚白人在华留学生,296687529,,"学姐:“你摸了我屁股!”
学弟:“放屁，我没有。”
学姐:“这个人摸我屁股还不承认!”
围观群众:“变态!”
学姐:“男女平等，我今天讨的就是公平，问谁讨?问你，为什么?因为你摸我屁股还不承认，这就叫不公平，既然男人带头不公平，那男女平等就是放个屁!”
学弟:“一就是一二就是二，没摸就是没摸!学姐:“你摸了，不敢承认是吧?我帮你承认”
学弟:“(掏出学生证)看见了吗?我不敢?我行得正做的端，没摸就是没摸”
学姐:“这么理直气壮，他得摸了多少女生啊，你早.说不就得了嘛，我要个公平，你这不是欺负老实人吗? !”
学弟:“告诉我，你是老实人吗?”
学姐:“我是。”
学弟:“那你就说实话，我到底摸没摸你?”
学姐:“摸了! ""
学弟:“你污蔑是吧，那就去调监控""
学姐:“调监控多慢啊，我看不到”
......
开始操作社会性死亡
......
监控结果出来
......
学弟:“看见了吗?看见了吗?是不是没摸?是不是没摸?”
围观群众失望的离开.
学弟:“别走啊，是不是没摸? !是不是没摸?是不是?该你了!”
学姐:“原来是误会，那我原谅你了”"
一个工具人哒哒而已,130959584,,看了这个视频，突然有兴趣回去补了让子弹飞，看完之后真的感慨万千又不到从何说起，确实就像他们说的只能说一句牛逼，但是更多的是悲凉，人性的善恶面被无限放大之后，你就会发现，恶的一面是多么的丑陋不堪，善的一面，瑟瑟发抖，我只希望自己以后能真的像张麻子一样，敢用枪指着恶，然后用枪指着自己，我感觉那样确实好帅。
酥派sang,25726801,我在为二次元统治世界做着各种各样的努力……,网易云搜索：哭泣之瞳  这玩意盗有了，用自己水印盖着作者水印[吐][吐]
尼亚特,331723227,一个幽灵，共产主义的幽灵，在世界上空徘徊。,"“你是被黄四郎买来的？”
“对”
“黄四郎打过你吗？”
“打过”
“我打过你吗？”
“没有”
“你恨他吗？”“恨”
“你恨我吗？”“不恨”
“那你为什么拿枪指着我？”
“因为你是个好人”
“这是什么狗屁道理？好人就该被人拿枪指着？”"
喵了个咪的mlgmd,285274215,黑夜给了我黑色的眼睛，我却用它来逛b站,看了两遍才发现黄四郎慧眼识人呀！望远镜一眼就看出来每个人的心性，按点吃人……可惜张麻子他看不透呀(无产阶级牛批）[跪了]
波拿马他粉亚历山大耶,395380331,如果有无论如何也要去的地方，路边的风霜摧折和奇柔佳景总不能留下你吧,新来的朋友，入站必刷这玩意儿吧，就是个参考，不一定上榜的每个视频都讨你喜欢，但每个上了榜单的视频，一定是被足够数量的人喜欢的，权且当个站内风向标好了，别把它当强制性任务，我从来不刷入站必刷榜单的视频，也不耽搁我在这里待的很融洽不是？一般都是自己刷视频玩，一个视频一个视频的跳着就看到一个很有意思的，一看，呦，还是入站必刷，然后就过了，这榜单称号不会让我更喜欢它，也不会让我不喜欢它，喜欢的分量难道会因为外物的评价轻重几分吗？就像这个视频，我喜欢不是因为它是入站必刷，而是它的质量好，从节奏到内容都很不错
蜘蛛又行了,266413485,,各位帮我顶一下，这个视频过去很久，估计没看到我，但我还是要说一下，这段音频被QQ音乐盗走了，不仅没有标原创，而且还要收费[捂脸]
瑟瑟发抖的炒栗子,8316278,呜姆,"张麻子不会懈
汤师爷不会输
黄四郎不会死

钱和你谁都不重要，
没有你对我很重要。"
大布偶喵,9830546,,[微笑]所以 腾讯说什么不准剪辑二次创作 就TM离谱 这种好片子 根本不怕剪 剪完之后只会有更多人想看
戦車,395142,我已不是手捧鲜花的少年,最牛逼的地方就是这个鬼畜贯穿了全剧主线，看过电影的人知道这复述了剧情，没看过电影的能看懂鬼畜和这电影大致梗概，却不会被剧透。有心了！
不剿不行の麻匪,430673877,道德律与灿烂星空,"他叫你们去读书，
他说你们是太阳，
他说年轻人有希望，
他说你们就是他，
你们却往地上一躺，等他回来？
………………"
走他的路,174017704,,人民天真的想着谁能赢就跟谁，但他们不明白的是他们跟谁谁就赢。
rbz88,24225398,"我单推粒和向晚
三玖是天
还是个文厨
也是个噶点
我一直是法拉利和阿罗车迷啊！！！！！


",这个上热搜真的值得，早该上了
_BACCANO,175770704,May the Father of Understanding guides us.,头号玩家这是被腰斩了吗[泠鸢yousa_滑稽][泠鸢yousa_滑稽]
no_game__no_life,379276432,,有人说这是幼稚病，这是左派的理想主义，这是在带节奏，但是我还是希望我的呼声能够再激起，哪怕只有一个人这兴趣和了解，离真相更近一步，让子弹再飞一会儿。
神面包,357468229,有牌打牌，没牌别叫。浪费时间，直接黑屋。,评论区敢再离谱点么，水军喷的一塌糊涂，上来就“就这就火了？”看见不下三四遍了，尽然还有TM的一堆人发链接，恶不恶心啊
佚鸽,333430001,,"https://b23.tv/26aCtd
[妙啊][妙啊]"
三五二净化姬,335270587,352空气净化器官方账号,刚才刷b站被老板从后面拍了拍肩膀，这可能是我在b站的最后一条留言了[捂脸]
晚一点思念,384421814,情深不及久伴，厚爱无需多言,在，头号玩家？[吃瓜][吃瓜]
花落申域,4596697,你看不到我，你看不到我…看不到我，看不到我…看不到…,"“如果人民从曾经质疑资本家存在的合理性逐渐转变到质疑某位具体的资本家时，就代表他们成功了。”

“反过来说，如果人民从具体的某位资本家的议题逐渐聚焦到资本家存在本身的合理性，就代表……”

“代表什么？”

“他回来了”"
Interstellarジ,431222186,,左满舵，冲！
几乎哪都能看见的老檀,53272010,力拔山河 灵魂沸腾 我的岩浆要…诶？停一下，麻烦停一下，这台词不对啊？poppy，你怎么鬼鬼祟祟的？是你吗？是你换了我的台本吗？回答我！喂！,连个缺点都说不出来，有的人真的是看没技术的鬼畜多了瞧不起这种高技术力作品吧
上只当麻_2077,4153976,当麻QQ 1047008888 欢迎加好友~ 视频较多请善用“搜索视频”功能,有人和我一样看完以后再去看了一遍《让子弹飞》吗[tv_点赞][tv_点赞]
隔壁老止,23472910,不再迎合别人。,"《子弹》讽刺得太棒了，大快人心！阴阳怪气又堂堂正正，光明磊落，爷i了。
可惜《子弹》出早了，如果放在疫情结束后上映或者疫情期间网上播放，绝对星火燎原，毕竟十年前的青草现在已经都成干草了。
不过十多年前就有这样的作品可见功底深厚，果然真正的艺术家看得比大众要远啊……"
锐音蔻,26796186,,微信的冷丫盗了你的视频  恶意裁掉你的水印  我已经举报他了 不知道有没有用
Gamma_5红鲱鱼,35095660,"“人的本质是一切社会关系的总和”
大部分所谓人性，都在当前社会形态的影响下——
社会存在决定社会意识。",人民万岁
不当人的屑一郎,544112713,,"不许动
孩子，孩子
孩子？多大？
八岁
来，你出来
这他妈八岁
没人信，我都不信，三岁跟他妈一样高，五岁跟我一样高，八岁就这样了
你妈，你妈，你妈"
