name,id,sign,comment
prling,349547002,这个人就是这么神秘，嗯，什么都不会写！,杰伦找的艺术家是按照顺序来的，找到一个给他们拍照（不知道为什么常玉没有，，可能是常玉送画的原因吧，最后三个艺术家的照片和常玉的画，，一共四个人），最后一个钢琴，可能是说代表音乐（别被朗朗误导了），最后的画面是杰伦在钢琴前，朗朗用手电筒照他（对应照相），，，另一个顺序，朗朗穿越依次找了前面4位大师，最后一位是杰伦，对应笔记本。。潜台词，杰伦认为足矣和大师们并肩。。仅代表个人看法。
木子家的堂吉诃德,638262411,这人写了点东西，所以一点也不神秘,"“你是来讲故事的？”
（摇头）
“你是来彰显自己的独特的？”
（摇头）
“你是来炫耀的？”
（摇头）
“那你来干什么吗？”
“我是来听歌的。”"
蛇精病猫叔,15342560,我们是正经人士,"以前周杰伦发歌，其他歌手：可别和这个人一起发歌。
现在周杰伦发歌，笑死根本没有像样的作品干扰一下。"
baliangin,679609838,,實話說，這貨這麼多年來沒什麼長進，一直是華語樂壇第一人。
小肥蔥,9107761,哦,20岁写20岁的歌，40岁写40岁的歌，这是没办法改变的事实，对杰伦来说，现在的他本就不再是那个冒险的年纪，他在做的很多也只是曾经的过往经验，驾轻就熟的更完整华丽的展现出来，创新本就该是年轻人做的事，不管在任何领域都是如此。只是现在年轻一代好像都放弃了创新，让一个40岁的人去扛起创新引领下一代，本就是一种苛求。这本就已不该是他该去扛起的责任了。
新之羽feather,20792158,月下独酌可乐，醉里独饮矿泉水。,觉得新歌太少建议先别预购数字专辑，等到715歌出来再买不迟，免得到时候新歌的风格不喜欢，又说杰伦没诚意什么的。真正的喜欢的，哪怕只有一首新歌也会买，也不太会埋怨，因为懂得体谅和设身处地。
干饭急先锋,326545582,,"《反黑宝典》（欢迎复制）
1、以前说华流最屌现在西式风格论：首先艺术无国界，其次这是中文歌，再其次中西合璧文化输出徐志摩常玉郎朗几个中国大师你看不见？
2、普通一般退步不抓耳不想听第二遍论：不懂音乐的人无福消受，无福消受就乖乖闭嘴，巴赫的曲子不够洗脑抓耳怎么不去骂，哦，原来水平不够根本骂不来，啥也没听懂，只会说不好听不抓耳退步一般，又说不出所以然，好像小婴儿在哭啊嘤嘤嘤。
3、好像在听夜的第七章，熟悉论：杰伦用了很多自己的经典旋律，抄自己都能喷吗？
4、经典不如告白气球莫吉托论：不是同一种类型，莫吉托更像是杰伦用来敷衍我们的普通流行歌，而这首更像是杰伦精心制作的相对满意的艺术作品，无论艺术水准内容丰富精妙程度都超气球莫吉托很多倍。
4、最自大的作品论：“最伟大的作品”不是他自己的歌，而是这个世界上最伟大的艺术家的作品们
总结：杰伦不缺朗朗上口的歌，这首歌有艺术门槛，很多人粗听不理解就会觉得一般。现在的主要问题是，周杰伦日益增长的音乐水平和听众停滞不前的鉴赏能力的矛盾。"
yammay1,522970362,,我是刚开始听感觉还行，但后面越听越好听[喜极而泣]，每个人喜欢的音乐类型不同，如果真不喜欢可以退出去的
Kiki是画画的baby,457505818,你不用漂亮虽然已经很漂亮 （艺术硕士一枚～,艺术硕士狂喜[大哭][大哭][大哭]都是我熟悉的不能再熟悉的艺术家！！！！中外美术史没白研究[给心心][给心心][给心心][给心心][给心心][给心心]
神に-幻想殺し,341345860,诞生于比黑暗更深邃的深渊…此乃科学之光落下的影子。,竟然有人说歌词一般，还有人说普信曲[呲牙]真是啥都不了解就说话，无知加说话不过脑子[给心心]
弱柳扶枫,628370090,爪巴,"日出在印象的港口来回
光线唤醒了睡着的花叶
草地正为一场小雨欢悦
我们彼此深爱这个世界
停在康桥上的那只蝴蝶
飞往午夜河畔的翡冷翠
遗憾被偶然藏在了诗页
是微笑都透不进的世界"
糯滴滴,3816907,叨叨叨的过日子,"我突然意识到，他是华流音乐的top，他会作曲，作词，编曲，熟练n种乐器。他还是个导演！不能说的秘密先不管，他的每一个mv都是他自己全部参与的包括这一首。然后这家伙说喜欢小魔术就去玩到现在了，效果也不言而喻…

他真的是这个时代真真切切的大才子啊……不论知名度，这年代我想不到另外一个还能会这么多综合技能还能玩出高度的才子了（可能我才疏学浅）……
而且他还人很好三观正……

上帝要是没带走他的嗓子和胸肌，我都觉得不正常…"
读书使我进步耶耶耶,10783477,好好学习，好好生活,挺好听的，这歌可能在他的作品里不是巅峰，但是放到华语乐坛里，我觉得它应该是能被放在好的那档里的
口是心非的狗,21364218,,"最开始觉得MV有点遗憾，最后找音乐艺术家的时候，要是回到2000年，面对刚出道的自己就好了。

后面又仔细品味，MV里，出现了很多时代艺术家，就会让人无端联想，音乐的艺术家是谁呢？这时候才恍然大悟，不识庐山真面目，只缘身在此山中。

每句歌词都在透露着，自己正是时代最伟大的歌手。

这种暗喻比明说更有意思。玩了个高级音乐魔术啊，杰伦！[打call]"
高冷的大憨憨,181504326,俄钓萌新，不定时分享拉鱼日常Y(^_^)Y,各有各的看法，辩不清的就交给时间吧
冷静一点,4827624,,平心而论的话，这首歌不知道是不是因为受杰伦自己现在嗓音条件的限制，整体编得太平了，没什么记忆点，昨天听了几遍今天一觉醒来全忘了
账号已注销,2027720053,,主打歌还可以，但是假如新专辑要收录前几年发行的五首单曲，那整张专辑预估分可能在6.5分—5.5分之间。这样随便加单曲会影响专辑的整体性和氛围感，而且每首歌的质量也参差不齐，专辑不是大杂烩也不是精选集，真正优秀的专辑一定是具有概念意义、气质统一、整体性强、制作精良且和谐度高、富有创造力、0厕曲。
满身好奇的白云,640241123,一个喜欢玩第五人格的非酋up,就为什么有人会说这歌一般，周董是不想迎合大众口味了，或者说大众口味已经变得低档次了，周杰伦瞧不上好嘛
c埃罗芒阿c,67465213,赚钱,其实大家现在觉得这首歌很普通也很正常，许多歌第一次听就是觉得一般般，但是时间长了你会发现原来还挺不错的。如果现在你觉得不够惊艳，过一阵子回过头来再听听，可能会给你不一样的感觉。
一只慵懒的大橘,97173600,"笑容可以给任何人 
但你的心 
只给一个人就好","杰伦：能不能拍的时候显得我瘦一些
导演看了看杰伦，略微的思考了一下，
导演大手一挥：去把郎朗叫来"
鹤雍,287194148,在路上捡玩具的小破孩,这首歌负责高度 不负责广度   他每张专辑都有炫技的歌，Jay的娘子  范特西的双截棍， 八度空间的半兽人   还有一些什么琴伤  乱舞春秋 乔克叔叔  还有鞋子特大号  惊叹号 反方向的钟等等这些我都认为是负责专辑的高度，至于广度，那太多了  夜七 晴天 以父之名  简单爱 青花瓷 耳熟能详的太多了 这些比较容易被不是很了解音律 曲调大众接受的 负责歌曲的传唱度什么的  当然了 有人不喜欢就是不喜欢 文学艺术本来就不可能让人人都爱 毕竟千人千面  以上个人理解  有不同意见勿喷
旋风小猪猪flyingpig,349626603,请输入新个性签名,哈哈，小黑子听了前奏就觉得不好听，一看主页全是抽奖，理由也说不出来，典中典[呲牙]
沣芒毕露,518634850,,凑乎 不太惊艳
DemonLolita,166690198,fun是强度不够的理由，但不是不追求强度的借口,"MV和歌词里的艺术彩蛋：
01：23秒，玛格丽特 超现实主义画家 画苹果，黑帽子的男人
01：40秒，达利 超现实主义画家 翘胡子
01：48秒，常玉 中国留法画家 画人体（四川南充人）
02：02秒，马蒂斯 野兽派画家 狂野线条
02：05秒，梵高，后印象派画家，代表作星月夜，
03：40秒，莫奈 印象派画家 画睡莲和捕捉光线光影。
04：05秒，徐志摩 ，代表作，再别康桥，翡冷翠的一夜，巴黎的鳞爪。
04：42，孟克， 表现主义画家，代表作桥上少女。
（QQ音乐热评）"
Mikey--,36045959,,为什么我感觉并没有太多创新，曲调有太多以前的影子，自我感觉
xxfrock,12235237,,"MV和歌词里的艺术彩蛋：
01：23秒，玛格丽特 超现实主义画家 画苹果，黑帽子的男人
01：40秒，达利 超现实主义画家 翘胡子
01：48秒，常玉 中国留法画家 画人体（四川南充人）
02：02秒，马蒂斯 野兽派画家 狂野线条
02：05秒，梵高，后印象派画家，代表作星月夜，
03：40秒，莫奈 印象派画家 画睡莲和捕捉光线光影。
04：05秒，徐志摩 ，代表作，再别康桥，翡冷翠的一夜，巴黎的鳞爪。
04：42，孟克， 表现主义画家，代表作桥上少女。

转自QQ音乐网友：发霉的坚果"
涤門人,15030929,是的是的,感觉前奏旋律挺吊的，但是整首歌听一遍下来并没有其他很惊艳的地方，没有花海七里香半岛铁盒夜曲以父之名那种听第一遍很哇塞，听多几遍也回味无穷的感觉，这首对我来说确实感觉很一般，也许是等了太久要求变高了吧
唐唐110,20410719,,"两人通过弹奏时间的乐符，穿越回了1920的莎玛丽丹
1、先是遇见比利时超现实主义画家马格利特，通过魔术，致敬了伟大作品之一《虚假的镜子》（绿苹果挡住人脸）
2、 然后通过魔术弯曲金属勺，给了西班牙超现实主义画家达利灵感（具体是什么作品在下不知[酸了]）
3、 遇见常玉，对应作品是《曲腿裸女》，应该还有个《青盆花与菊》
4、遇见一个神秘人，能和杰伦斗琴
5、找到大师莫内（法国著名印象派画家）画自画像，通过魔术让大师有了灵感，伟大的作品《睡莲》，这里边有一句歌词“日出在印象的港口来回”，致敬伟大的作品《日出·印象》
6、遇见现代著名诗人徐志摩，能看见他手里有一本手记，是伟大的作品《巴黎的鳞爪》，歌词“停在康桥上的那只蝴蝶，飞往午夜河畔的翡冷翠”分别致敬伟大的作品《再别康桥》、《翡冷翠的一夜》，然后那个“宇宙大腿”是他赞誉常玉的画[妙啊]
7、两人到最后还是没弄清楚神秘人是谁。穿越回到现实，突然被灯光一照，那个神秘人（朗朗）出现，原来他也是时光旅行者[doge][打call]"
bili_12358322125,484796384,这个人很神秘，什么都写了,"MV和歌词里的艺术彩蛋：
01：23秒，玛格丽特 超现实主义画家 画苹果，黑帽子的男人
01：40秒，达利 超现实主义画家 翘胡子
01：48秒，常玉 中国留法画家 画人体（四川南充人）
02：02秒，马蒂斯 野兽派画家 狂野线条
02：05秒，梵高，后印象派画家，代表作星月夜，
03：40秒，莫奈 印象派画家 画睡莲和捕捉光线光影。
04：05秒，徐志摩 ，代表作，再别康桥，翡冷翠的一夜，巴黎的鳞爪。
04：42，孟克， 表现主义画家，代表作桥上少女。"
我的未来日记-,289475009,想做喜欢的事！,"MV和歌词里的艺术彩蛋：
01：23秒，玛格丽特 超现实主义画家 画苹果，黑帽子的男人
01：40秒，达利 超现实主义画家 翘胡子
01：48秒，常玉 中国留法画家 画人体（四川南充人）
02：02秒，马蒂斯 野兽派画家 狂野线条
02：05秒，梵高，后印象派画家，代表作星月夜，
03：40秒，莫奈 印象派画家 画睡莲和捕捉光线光影。
04：05秒，徐志摩 ，代表作，再别康桥，翡冷翠的一夜，巴黎的鳞爪。
04：42，孟克， 表现主义画家，代表作桥上少女。
（来自QQ音乐）"
薛亖歲,603667224,,"MV和歌词里的艺术彩蛋：
01：23秒，玛格丽特 超现实主义画家 画苹果，黑帽子的男人
01：40秒，达利 超现实主义画家 翘胡子
01：48秒，常玉 中国留法画家 画人体（四川南充人）
02：02秒，马蒂斯 野兽派画家 狂野线条
02：05秒，梵高，后印象派画家，代表作星月夜，
03：40秒，莫奈 印象派画家 画睡莲和捕捉光线光影。
04：05秒，徐志摩 ，代表作，再别康桥，翡冷翠的一夜，巴黎的鳞爪。
04：42，孟克， 表现主义画家，代表作桥上少女。"
瀟秋如夢,5301017,,"小小研究了一下，里面细节还挺多

背景：MV拍摄地在法国巴黎莎玛丽丹百货公司，这幢建筑的改造可谓一波三折。因为这家百货公司坐落在卢浮宫和圣母院之间，内部装修又融合了新艺术主义和装饰艺术的特质，这幢建筑早已跻身于不朽建筑之列，进入到《法国历史建筑的补充名册》。MV1分12秒“漫步走在沙玛丽丹 被岁月翻新的时光”刚好也与这个背景相对应.

开头杰伦和同伴穿着百货公司的员工制服，半夜潜入到百货大楼里，类似于《不能说的秘密》，弹钢琴开始艺术之旅的穿越（怀表时间倒退，穿越时空）。

第一个出场的是比利时超现实主义画家勒内·玛格里特，1分20秒到1分31秒的歌词讲的就是他的实际，而1分31秒手拿苹果的场景，对应的就是玛格丽特的代表作《人子》

第二个出场的是其超现实主义画家达利(1分33秒开始)，他与毕加索和米罗一同被认为是西班牙20世纪最有代表性的三位画家，有着标志性的翘胡。此外，周杰伦的另一首歌《床边故事》MV中也曾致敬过达利的经典画作《记忆的永恒》

第三个出场的是法国华裔画家常玉，歌词也是描述他的艺术风格，画作有三大主题：花，小动物和裸女，mv中墙上的画就是其作品。

1分59秒开始到2分13秒的歌词分别cue到这几位画家的作品
马谛诗的海岸：科利乌尔海岸
星空下的夜晚，交给梵谷点燃：梵高的星空
孟克桥上呐喊：孟克的《呐喊》
2分31秒，遇到朗朗，两人开始斗琴

第四个出场的是法国印象派画家莫奈(3分25秒)，歌词也cue到他的代表作《自画像》和其代表性的作品睡莲系列.

第五个出场的是徐志摩(3分59秒)，歌词分别cue到其代表作品《再别康桥》和《翡冷翠的一夜》《巴黎的鳞爪》而徐志摩本子上写的宇宙大腿，讲的则是常玉。常玉笔下的女人，动作夸张，体型丰硕，慵懒又迷人，像一壶浊酒，令人迷醉。徐志摩见了大为激赏，夸赞常玉那富有肉感的女人腿是“宇宙大腿”。

最后看到其同伴记录的各个艺术家，又回想起来和朗朗的相遇，最后回到现实，呼应开头。"
弹指烟花碎,3229508,,MV里面出现的几个大佬：小丑画家-勒内·玛格里特，西班牙超现实主义画家，歌词‘不是烟斗的烟斗’说的是他的代表作《形象的叛逆》；大胡子画家-萨尔瓦多·达利，他是跟毕加索其名的西班牙画家，他的画作经常表现出超现实的扭曲，所以歌词里有‘弯了汤匙借你灵感不用还我’，而‘融化的是墙上的时钟还是乳酪’这一句说的是他著名画作《记忆的永恒》；华人画家-常玉，徐悲鸿的好友，擅长画果体，生前潦倒落魄，他的画都卖不出去，去世后，他的作品影响力开始越来越大，最后出场的徐志摩就不用介绍了，大名鼎鼎的云中鹤嘛[doge]
MRYIMASTER,325421827,没什么好说的,"周杰伦新MV好有梗，又是“叶湘伦”弹琴穿越。 说一下里面的几位艺术家吧。
 1.勒内·马格里特比利时超现实主义画家（歌词里面有一句：他是个画家，不是什么调酒，有一款同名鸡尾酒玛格丽特），给他拍的苹果脸照片是他的代表画作。 
2.萨尔瓦多·达利，西班牙超现实主义画家，翘胡子。他最知名的作品之一是1931年创作完成的《记忆的永恒》，也被叫做《软钟》，歌词“融化的是墙上时钟还是乳酪”应该就是这个致敬。 
3.常玉（杜国章扮演，周杰伦化妆造型师，周杰伦很多MV都有他的身影），著名法国华裔画家，四川南充市人，一生爱画裸女。周杰伦变魔术的那个，因该是常玉的《盆栽》 
4.手工耿（不对，划掉）朗朗，这个不说了，扮演他自己。
 5.莫奈，法国印象派画家，周杰伦带着他看国画的莲花，应该是致敬莫奈的名作《睡莲》 5.徐志摩，大家都晓得啦。至于他写的“宇宙大腿”是真实存在的。徐志摩与常玉交好，曾经在《巴黎的鳞爪》里面描述自己拜访常玉，称其画的裸女是“宇宙大腿”。歌词里面有一个翡冷翠，是佛罗伦萨的另一个译名，徐志摩曾写过一篇《翡冷翠的一夜》 
6.笔记就是各位艺术家和他们的特点，可以看到钢琴的艺术家是？？？，也就是说不知道是谁，最后朗朗拿电筒晃周杰伦，也就是说明朗朗也是弹钢琴穿越的艺术家。搬运自微博@Jason玺"
寒霜冥,14869484,,"mv中出现的艺术家有（以时间顺序）（百度 非专业人士 有纰漏见谅）
：勒内马格里特 比利时画家
萨尔瓦多 达利 西班牙画家
常玉 中国画家 代表作《曲腿裸女》mv中送给了杰伦
莫奈 法国印象派画家
徐志摩 中国诗人
郎朗 中国钢琴家"
祂从高处伸过手,640658961,,听完第一遍副歌我就知道周杰伦回来了，是的他回来了，还是熟悉的感觉。看现在的乐坛，都市情歌和民谣泛滥，千篇一律的玩深沉飙高音拼唱功，各种选秀节目几乎是流水线下来的复刻品。我们太需要一个周杰伦，需要一个玩音乐的人打破这一摊死气沉沉。他的才华从未离开，因为他是一个时代。
十二月的雨夜,57387069,,夜的第七章的感觉
WilliamArrow,25100212,人在任何时候都不应该失去敬畏之心,周杰伦新专辑放到现在的华语乐坛那就是高科技打原始人，原始人听不懂高科技很正常，我钢琴十级（有证书）我认为周杰伦新歌很nb
漫天的花海,29417966,,我今天终于明白了，周杰伦为什么用《最伟大的作品》来做歌名。里面的艺术家们，他们不是不知道，画什么挣钱，在那个年代，去画那些名流贵族，不是可以挣钱吗，但是他们并没有。他们选择画最平凡的，最苦的东西。并不是去画那些名流贵族，所以他们最后都穷困潦倒，经历了不被人们理解的悲参一生，却画出了最伟大的作品，我感觉这才是杰伦想表达的核心[OK]
没有妳的圣诞节,330225180,永远相信美好的事情即将发生.,"老实说专辑拉了，没有老歌估计会被喷的更惨，
最伟大的作品其实指的是专辑是给歌迷朋友自己二创超越自己的
有一万种方法升调修音，老周都没有用，
任由自己摆烂，让歌迷疯狂二创..或许这就是艺术家吧"
米苏芊misu,23289718,爱组BD的POE老玩家，偶尔也分享炉石传说,"周董穿越时空，与伟大的人互动，本子上收集任务：
1. 雷内·马格利特，苹果
2. 萨尔瓦多·达利，胡子
3. 常玉， 画
4. 克洛德·莫内，花
5. 徐志摩，眼镜
6. 郎朗，钢琴（郎朗可能也是通过钢琴穿越过去的）"
草履虫在线挨打,439400253,男高中生无所事事，萌新up日常水视频,虽然不怎么听周杰伦的歌，但我知道他是一个很优秀的歌手，比菜徐鸡要强上不知i一个档次
桂府,19857867,,周董：我想叫最diao的作品或者最牛（哔）的作品的，但是他们不让[傲娇]
哈子卡西303,447663716,,"1：10出现的是超现实主义画家玛格利特，他拿着苹果正是他的一幅自画像
1：35也是一位超现实画家达利，歌词中乳酪和时钟出自达利的画作《永恒的时间》
1：50出现的是我国画家常玉先生，他画中腿是一绝
1：57开始歌词致敬的是亨利马蒂斯的《海岸》，梵高的《星空》，爱德华蒙特的《呐喊》
2：42的是朗朗
3：28出现的是法国印象派莫内
4：04通过歌词应该能知道吧，是我国著名诗
人徐志摩"
一把米诺哎呀,92724122,呵呵,一切都是比较而言。觉得一般也是因为年轻时的杰伦太过完美了。但如果你跟现在圈子里的那些口水拉几歌比，他就显得很完美了。
叶子花归园,382135372,,哎呀，彦祖又在找小丑啦，休息一下吧[脱单doge][脱单doge]
会所二把手汪伦,572517152,别爱我，没成果,说一般的我只能说别急，多听一段时间再下定论
Beluga官方账号,1970231631,Beluga中国分猫,称不上惊艳 不过也是正常发挥挺好的了 我还是看看整张专再评价（父母健在）
大司马座下大弟子,102661582,,"记得周董说过，他说：”觉得老歌比新歌好听，是因为回忆帮你加了分。十年后你在听这些歌，你会相信我。“

我承认当时有点不理解，但是经过这么多年的沉淀，我只能拜服，果然还是太年轻。

快十年了，现在觉得从十二新作开始的歌，拥有一种不同的烙印，一种不同于以往老歌的烙印（个人观点[doge]）

而当我正开始回味后几张专辑的新歌时，他来了（最伟大的作品），而且还有15号的专辑，我只能激动的嗷嗷叫[呲牙][呲牙]

最后。。

周董如约而至，感谢！！！（题外话，我曾经和很多人一样，是从小的杰米，但也和很多人一样，从十二新作开始就只听老歌了）"
幕川sword,523506258,好,借一个网友的话：周杰伦的音乐水平在不断上升，而很多听众的欣赏能力却止步不前
熔岩奶酪-,316182627,,在这个牛鬼蛇神都能出歌的时代，很多人开始对新的歌有一种抵触心理，一首好的歌曲是需要时间和沉淀的，你可以想象把这首歌和夜曲对调一下，如果现在再出夜曲是否会像当年一样。作品好不好直接下结论是不对的，交给时间吧
浪花Chevalier,44024255,要出手了吗,说不行的，是不是听习惯了现在的网红歌啊[调皮]
至子之瑜,409241709,,感觉也就一般吧。。
有虎牙的Ellen,253160141,Everthing you want to be you is you!,"MV和歌词里的艺术彩蛋：
01：23秒，玛格丽特 超现实主义画家 画苹果，黑帽子的男人
01：40秒，达利 超现实主义画家 翘胡子
01：48秒，常玉 中国留法画家 画人体（四川南充人）
02：02秒，马蒂斯 野兽派画家 狂野线条
02：05秒，梵高，后印象派画家，代表作星月夜，
03：40秒，莫奈 印象派画家 画睡莲和捕捉光线光影。
04：05秒，徐志摩 ，代表作，再别康桥，翡冷翠的一夜，巴黎的鳞爪。
04：42，孟克， 表现主义画家，代表作桥上少女。"
啾咪啾咪魔伊,304162237,企鹅，110563540,"两人通过弹奏时间的乐符，穿越回了1920的莎玛丽丹
1、先是遇见比利时超现实主义画家马格利特，通过魔术，致敬了伟大作品之一《虚假的镜子》（绿苹果挡住人脸）
2、 然后通过魔术弯曲金属勺，给了西班牙超现实主义画家达利灵感（具体是什么作品在下不知[酸了]）
3、 遇见常玉，对应作品是《曲腿裸女》，应该还有个《青盆花与菊》
4、遇见一个神秘人，能和杰伦斗琴
5、找到大师莫内（法国著名印象派画家）画自画像，通过魔术让大师有了灵感，伟大的作品《睡莲》，这里边有一句歌词“日出在印象的港口来回”，致敬伟大的作品《日出·印象》
6、遇见现代著名诗人徐志摩，能看见他手里有一本手记，是伟大的作品《巴黎的鳞爪》，歌词“停在康桥上的那只蝴蝶，飞往午夜河畔的翡冷翠”分别致敬伟大的作品《再别康桥》、《翡冷翠的一夜》，然后那个“宇宙大腿”是他赞誉常玉的画[妙啊]
7、两人到最后还是没弄清楚神秘人是谁。穿越回到现实，突然被灯光一照，那个神秘人（朗朗）出现，原来他也是时光旅行者[doge][打call]"
爱幻想的树叶,347017868,因为太非所以愤怒地化身抽奖号，鸭门,菜的口味那么多，但是有的人只会吃甜的，所以在其他人称赞面前的佛跳墙美味时他们会说：这啥啊，还没棒棒糖好吃。是不是这个理[思考]
bili_423356288,423356288,,屏蔽关键字：关闭特效
刹那残流,646552977,,有的人说：“还最伟大的作品，真是自恋！”而我知道，周杰伦不是这样的人，这个作品口中的“最伟大”是在致敬所有的历史名人，他把他们聚在了这里，作品也是指代手中的画作与照片，这个伟大，已经超越了“伟大”，是这些伟大，让世界变成了现在这个样子，而作品，就是这个世界，周杰伦的深意已经超出了正常的理解，他给了那些名人魔术的惊喜，也给了我们惊喜，虽说最后的钢琴我没有理解指代谁，但我个人认为，钢琴指代音乐，音乐是没有止境的，也如同动漫《宿命回响：命运节拍》之中的“音乐是照亮人心中的光”而斗琴，代表着音乐的碰撞，与其相对应的就是历史中名人为了自己的观念而与其他人的碰撞，最后成就了他们（个人理解，仅供参考，狗头保命[doge]）
签签的大牢饭,429495106,,什么时候点进来都至少1000+
某化学的超氧化钙,1939658200,叠甲杠精,有意思吗?多少天的老歌了还发[doge]
网名真加载不出来,1532322842,,杰伦你太累了出张专辑休息一下吧[doge]
数字用户14GDSB,668174566,,牛啊还有1000人在看
错过der烟火,432013613,。。。,没钱买专辑的我只能慢慢的等MV发布[辣眼睛]
饿京都府,286187518,学习使我快乐QAQ,这首应该是周董整个专辑里最好的作品了[tv_微笑]
八神太丨,13794163,无限大な梦のあとの 何もない世の中じゃ，15年入站，一个臭打游戏，上班爱摸鱼的B站某用户罢了，乖离MA，YYDS，我永远喜欢乖离MA.JPG,说实话，他的嗓子限制了他作曲的发挥，如果有年轻时的状态，作曲肯定会上一个高度的，不会大部分都略微平淡，适合唱不了太高音的歌迷学学，挺好的，不比年轻时但不算难听吧。
那年那岛那核水,626955823,写的很认真的个性签名,"周杰伦的歌其实也就前面好听
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.毕竟后面要VIP我也不知道好不好听[doge]"
厚厚的瓜皮,496935085,emo中,论我为什么在QQ音乐买好专辑然后来这里听歌这件事[辣眼睛]
凉宫の长门,472888922,摸鱼,一开始听感觉一般，到现在越听越好听
路过帝大人,660831,沉迷输出，见死不救,真的越听越上头，刚听第一遍并没有多少惊艳的感觉反而是MV感觉有点看不懂但是听多了就觉得越来越好听
WindySyears_,45528502,,7月22日，早上6:23分，还有831个人在看，只能说离谱了[笑哭][笑哭][笑哭]这MV发了三周了，我在一个不起眼的早上，竟然还有这么多人。。。
卖盒弹的小火柴,527507270,,还得是周杰伦，都发布多少天了，凌晨4点1000＋
玉-冷月葬花魂,397221691,,好家伙，现在还有2000+
梦寐而非,445014765,,我反正是发布那天中午就一直循环到晚上睡觉，既有过去古典说唱的味道，又融入了爵士和声的创新，对于那些说这首歌不如老歌惊艳的人，我想说音乐是用来听的，不是用来比较的，而且过去那些本身就是词曲编顶尖的作品，又有情怀经典的加成，新歌怎么可能比得过？别忘了当年《夜曲》、《夜的第七章》刚出的时候也被说不如从前，这样有意思吗？
宁眼瞎是不是呀,372262634,,第一遍听确实感觉乏味，但我现在越听越上头是怎么回事[笑哭]
北冥有只帅鲲,534986920,林深时见鹿，海蓝时见鲸,这mv完全能扩写一下，拍成电影都没问题
愤怒486,502280394,,"其他歌手出歌：和XXX的歌比太强了
周董出歌：和老歌比有点弱
[doge][doge][doge]"
超级无敌烂人,352673647,您慢慢查,第一遍感觉一般，但是听了几遍就开始上头了[惊喜]
唐可鲤,12655261,目标是成为能够被大家喜欢的剧作家,3:47 开始的这四句实在是太浪漫了
迷路米线,8151304,三天不打上房揭瓦,可以了这已经是旧专辑了[doge]新专辑什么时候出来[脱单doge]
龍鳳弑神,1708220855,,周董今天我在悉尼碰到你了！！！！
中箭阿加特,1957910,鬼泣5都来了，鬼武者4还会远吗丨【卑微无伤攻略解说】【恐怖游戏剪辑流程】丨咸鱼打工人，有时间一定更新,一开始觉得挺俗套而且一般的，隔了几天发现越听也好听，副歌下行表达缅怀感叹也挺合适
麻花藤的网之易,363147188,,叫郎朗的目的是为了显得自己瘦一些么[doge]
晓逗Mlek,100798667,我关注了好多人§,他媽的，jay就算驕傲自負也是他應該的，誰能做到歌曲一響，華語金獎，一次頒獎拿獎拿到不知道該說什麼這樣？這人的含金量就這麽離譜，不管他狂不狂妄都是他可以辦的事，只不過他選擇謙虛罷了。
该账号已注捎,651561630,,这首碾压其它十一首
twinkleの鹿森,172444541,,我觉得认为这首歌是整张专辑里水准最高的[doge]
ovina,14734308,,听着这首歌，去查这首歌里出现的人名，这些艺术家的经历都很坎坷
漫天的花海,29417966,,这首第一 ，红颜如霜第二。（个人向，不喜勿喷）
厉不厉害你kun割,497862344,,这个首我觉得是全专最佳
叶苏南y,449068722,"承蒙厚爱！
",都很顶，不过这首最好
忄雨台,548999152,,《还在流浪》
夏季的你,9613302,,专辑已听完  放心还是以前的味道  新歌都不错好听的
B站剑痕,63510652,,我听完专辑后，我觉得还在流浪对标mine mine，风格太像了，粉色海洋对标游园会，有那味，倒影对标爱在西元前，红颜如霜对标红尘客栈，错过的烟火对标她的睫毛，有没有认可我的观点，不信你们自己听一下去对比，风格基本一样，这专还是封神，最喜欢的一首是错过的烟火，rap出来后太惊艳了。就是高潮如果能在高音上去堪称完美。麻烦点赞把我顶上去，味太对了。很可惜没有我比较期待有爱情废柴那样的周氏情歌。听到还在流浪这首歌，有几句周杰伦的声音真的不行了，倒嗓太严重了，听哭了，心疼嗓子。这是我的观点，麻烦不要复制我的谢谢。
